root/amples,root,0,0,347.0,1243.0,1626.0,1215.0,1665.0,2257.0,2721.0,3024.0,4823.0,4900.0,5265.0,4928.0,5173.0,5741.0,6001.0,6089.0,6572.0,6795.0,7252.0,7678.0,8071.0,9071.0,9274.0,9904.0,11746.0,11747.0,11708.0,11814.0,12029.0,12088.0,12383.0,12475.0,12928.0,13290.0,13867.0,13891.0,13891.0,13892.0,13892.0,14311.0,15467.0,15543.0,15893.0,15841.0,15746.0,16383.0,16474.0,16595.0,16912.0,16965.0,16781.0,16840.0,17023.0,17129.0,17179.0,17185.0,17591.0,18073.0,18383.0,18998.0,18982.0,18983.0,19308.0,19312.0,19374.0,19603.0,19624.0,20830.0,20842.0,20915.0,21061.0,21112.0,21263.0,21296.0,21304.0,21303.0,21324.0,21502.0,21716.0,21790.0,21794.0,21924.0,21942.0,22024.0,22280.0,22280.0
root/amples/applications,root/amples,0,0,0,0,0,0,0,0,0,0,0,1085.0,1085.0,1062.0,1062.0,1083.0,1086.0,1086.0,1086.0,1086.0,1168.0,1187.0,1339.0,1390.0,1540.0,1539.0,1537.0,1537.0,1537.0,1537.0,1537.0,1537.0,1536.0,1536.0,1536.0,1531.0,1531.0,1541.0,1541.0,1641.0,1641.0,1948.0,1947.0,1921.0,1994.0,1994.0,1994.0,2517.0,2523.0,2527.0,2530.0,2530.0,2419.0,2432.0,2428.0,2424.0,2424.0,2424.0,2423.0,2423.0,2423.0,2423.0,2422.0,2423.0,2423.0,2422.0,2422.0,2447.0,2457.0,2457.0,2466.0,2462.0,2462.0,2467.0,2467.0,2467.0,2467.0,2467.0,2467.0,2471.0,2472.0,2472.0,2472.0,2491.0,2491.0,2491.0,2491.0,2491.0
root/amples/applications/face_recognition.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,163.0,0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,156.0,156.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0
root/amples/applications/plot_face_recognition.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,171.0,171.0,148.0,148.0,0,0,0,0,0,0,0,0,0,0,0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/amples/applications/plot_hmm_stock_analysis.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,106.0,106.0,111.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/amples/applications/plot_model_complexity_influence.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,170.0,170.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
root/amples/applications/plot_out_of_core_classification.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.0,307.0,281.0,371.0,371.0,371.0,406.0,406.0,406.0,406.0,406.0,406.0,424.0,420.0,416.0,416.0,416.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0
root/amples/applications/plot_outlier_detection_housing.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0
root/amples/applications/plot_prediction_latency.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.0,318.0,316.0,315.0,315.0,315.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0
root/amples/applications/plot_species_distribution_modeling.py,root/amples/applications,0,0,0,0,0,0,0,0,0,0,0,271.0,271.0,271.0,271.0,276.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,211.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
