root/EastAsia&Pacific,root,8320000.0,10620000.0,15070000.0,29050000.0,25530000.0,22400000.0,23830000.0,24770000.0,22140000.0,22060000.0,19980000.0,20200000.0,20660000.0,18960000.0,18360000.0,29050000.0,22780000.0,23540000.0,37250000.0,26150000.0,32710000.0,36530000.0,31590000.0,46010000.0,50280000.0,54750000.0,47550000.0,52080000.0,42980000.0,42280000.0,41440000.0,52140000.0,67820000.0,73000000.0,91720000.0,104060000.0,116690000.0,112220000.0,132740000.0,152370000.0,175210000.0,168160000.0,202200000.0,183180000.0,183060000.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,10000.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,230000.0,410000.0,270000.0,120000.0,0,50000.0,20000.0,60000.0,0,0,0,20000.0,20000.0,50000.0,0,0,0,0,10000.0,350000.0,40000.0,110000.0,180000.0,750000.0,1070000.0,1300000.0,1450000.0,1450000.0,1130000.0,1440000.0,1760000.0,2230000.0,2990000.0,3830000.0,3340000.0,6420000.0,4120000.0,3790000.0,4070000.0,2880000.0,3700000.0,3440000.0,5900000.0,5750000.0,5750000.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,210000.0,440000.0,1080000.0,210000.0,790000.0,610000.0,1110000.0,1480000.0,1280000.0,1350000.0,1510000.0,1490000.0,1160000.0,820000.0,910000.0,1060000.0,2310000.0,1670000.0,1700000.0,1410000.0,1990000.0,1180000.0,1500000.0,1050000.0,1030000.0,1160000.0,850000.0,620000.0,620000.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,960000.0,1790000.0,1530000.0,4290000.0,7250000.0,3880000.0,4090000.0,5760000.0,4120000.0,3430000.0,2950000.0,3510000.0,3390000.0,3390000.0,2270000.0,3820000.0,1810000.0,2680000.0,6190000.0,2800000.0,5840000.0,7340000.0,3310000.0,6630000.0,6640000.0,5410000.0,4410000.0,4750000.0,2060000.0,1830000.0,2800000.0,2700000.0,2760000.0,3470000.0,5920000.0,3640000.0,3850000.0,3330000.0,3630000.0,3940000.0,5400000.0,6270000.0,8020000.0,7750000.0,7740000.0
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,30000.0,0,0,0,0,0,0,10000.0,0,0,20000.0,70000.0,130000.0,130000.0,160000.0,150000.0,170000.0,90000.0,80000.0,100000.0,120000.0,150000.0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,10000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.0,20000.0,0,0,0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,1970000.0,2190000.0,3960000.0,7090000.0,4170000.0,2700000.0,2780000.0,2810000.0,3070000.0,4520000.0,4880000.0,4060000.0,2900000.0,1460000.0,2390000.0,2100000.0,2330000.0,2240000.0,3120000.0,2350000.0,2580000.0,2790000.0,3200000.0,3280000.0,3460000.0,4230000.0,3240000.0,3920000.0,2880000.0,2990000.0,4470000.0,4840000.0,6530000.0,13040000.0,8760000.0,13160000.0,12110000.0,5140000.0,6540000.0,15280000.0,12020000.0,6330000.0,13570000.0,9070000.0,9060000.0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,70000.0,40000.0,30000.0,70000.0,70000.0,360000.0,170000.0,280000.0,320000.0,420000.0,350000.0,320000.0,490000.0,870000.0,900000.0,1770000.0,1730000.0,1660000.0,1710000.0,2130000.0,1360000.0,1590000.0,1580000.0,1600000.0,1980000.0,2440000.0,2030000.0,2270000.0,1700000.0,1540000.0,1560000.0,2130000.0,2050000.0,1680000.0,2080000.0,2410000.0,3630000.0,5330000.0,2880000.0,12900000.0,12580000.0,6760000.0,15890000.0,13610000.0,13600000.0
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000.0,760000.0,790000.0,350000.0,260000.0,330000.0,290000.0,280000.0,210000.0,1110000.0,300000.0,210000.0,400000.0,350000.0,0,0,0,0,0,0,0,0
