root/c,root,10563.0,13735.0,26146.0,37787.0,41544.0,46334.0,46455.0,39675.0,166384.0,167655.0,170935.0,171278.0,171242.0,171252.0,166554.0,174407.0,176671.0,176979.0,178948.0,181143.0,199021.0,251137.0,252416.0,252416.0,252411.0,252453.0,250966.0,258804.0,274378.0,267580.0,274155.0,292241.0,295880.0,295886.0,294800.0,302866.0,303599.0,311706.0,314121.0,314123.0,314183.0,318025.0,319748.0,319932.0,317387.0,319970.0,319934.0,319609.0,319607.0,322649.0,324807.0,328117.0,330383.0,356683.0,358194.0,358748.0,398101.0,399857.0,400092.0,401601.0,398579.0,402146.0,402432.0,402155.0,404274.0,407735.0,407836.0,407749.0,408655.0,409108.0,408518.0,409475.0,408833.0,408833.0,409134.0,411993.0,408833.0,412124.0,411050.0,411085.0,411370.0,410804.0,410926.0,411029.0,379182.0,333283.0,334779.0,334779.0
root/c/Async.js,root/c,0,0,267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/CSSManager.js,root/c,0,0,502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/CodeHintManager.js,root/c,0,0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/CodeHintUtils.js,root/c,0,0,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/CommandManager.js,root/c,50.0,56.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Commands.js,root/c,13.0,22.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/DebugCommandHandlers.js,root/c,0,0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/DocumentManager.js,root/c,0,628.0,604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/EditorManager.js,root/c,0,415.0,593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/EditorUtils.js,root/c,0,102.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/FileCommandHandlers.js,root/c,328.0,481.0,554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/FileIndexManager.js,root/c,0,0,381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/FileSyncManager.js,root/c,0,0,348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/FileUtils.js,root/c,0,0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/FileViewController.js,root/c,0,145.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/FileWatching.js,root/c,0,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/InlineEditorProviders.js,root/c,0,0,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/JSLint.js,root/c,0,0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/KeyBindingManager.js,root/c,60.0,76.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/KeyMap.js,root/c,0,0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/LiveDevelopment,root/c,0,0,0,9059.0,9683.0,9683.0,9683.0,9730.0,10744.0,10765.0,10815.0,10851.0,10849.0,10849.0,10765.0,11208.0,11352.0,11353.0,11354.0,11388.0,12538.0,12748.0,12844.0,12844.0,12844.0,12844.0,12844.0,12963.0,13089.0,13089.0,13783.0,13952.0,14090.0,14090.0,14091.0,14111.0,14118.0,14118.0,14128.0,14128.0,14128.0,14366.0,14365.0,14365.0,14366.0,14407.0,14365.0,14365.0,14365.0,14423.0,14467.0,14467.0,14755.0,14754.0,14740.0,14743.0,53359.0,53405.0,53407.0,53505.0,53505.0,53562.0,53561.0,53562.0,53564.0,53571.0,53571.0,53570.0,53570.0,53570.0,53570.0,53570.0,53570.0,53570.0,53573.0,53572.0,53570.0,53572.0,53994.0,53994.0,53994.0,53989.0,53989.0,53994.0,20884.0,20884.0,21079.0,21079.0
root/c/LiveDevelopment/Agents,root/c/LiveDevelopment,0,0,0,2172.0,2422.0,2422.0,2422.0,2424.0,2460.0,2460.0,2462.0,2463.0,2461.0,2461.0,2460.0,2635.0,2650.0,2650.0,2651.0,2688.0,2709.0,2718.0,2751.0,2751.0,2751.0,2751.0,2751.0,2771.0,2797.0,2797.0,3087.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,3219.0,3218.0,3218.0,3219.0,3241.0,3218.0,3218.0,3218.0,3237.0,3247.0,3247.0,3271.0,3251.0,3247.0,3259.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3284.0,3283.0,3284.0,3283.0,3248.0,3248.0,3248.0,3248.0,3248.0,3248.0,3309.0,3309.0,3469.0,3469.0
