root/EastAsia&Pacific,root,42.0,46.0,47.0,55.0,77.0,107.0,143.0,177.0,205.0,239.0,279.0,315.0,366.0,413.0,467.0,516.0,581.0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,42.0,44.0,43.0,43.0,44.0,48.0,52.0,52.0,52.0,54.0,59.0,59.0,65.0,72.0,76.0,79.0,90.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,2.0,6.0,14.0,23.0,32.0,38.0,46.0,53.0,59.0,63.0,67.0,71.0,76.0,80.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,7.0,10.0,13.0,15.0,18.0,20.0,22.0,23.0,34.0,32.0,34.0,31.0,32.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,6.0,8.0,10.0,13.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,1.0,3.0,6.0,8.0,10.0,13.0,16.0,18.0,20.0,23.0,26.0,30.0,35.0,41.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,1.0,2.0,3.0,5.0,6.0,7.0,8.0,9.0,10.0,12.0,13.0,14.0,16.0,21.0,26.0,37.0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,9.0,12.0,15.0,24.0,30.0,33.0,33.0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,1.0,2.0,5.0,6.0,9.0,13.0,17.0,23.0,30.0,38.0,47.0,55.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,1.0,4.0,9.0,13.0,16.0,19.0,23.0,29.0,35.0,42.0,48.0,52.0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,1.0,4.0,6.0,7.0,7.0,8.0,13.0,15.0,18.0,22.0,27.0,32.0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,1.0,2.0,4.0,10.0,18.0,23.0,28.0,32.0,36.0,41.0,45.0,49.0,53.0,58.0,61.0,69.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,1.0,4.0,8.0,12.0,17.0,21.0,26.0,30.0,34.0,37.0,43.0,47.0
root/Europe&CentralAsia,root,289.0,349.0,372.0,424.0,461.0,493.0,558.0,574.0,609.0,662.0,722.0,778.0,857.0,940.0,1036.0,1118.0,1297.0
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,1.0,2.0,2.0,3.0,5.0,8.0,10.0,14.0,19.0,24.0,29.0,36.0
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,0,0,2.0,4.0,6.0,10.0,15.0,19.0,23.0,29.0,34.0,30.0
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,0,0,0,0,2.0,4.0,14.0,16.0,19.0,23.0,29.0,30.0,34.0,36.0,36.0,42.0,45.0
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,9.0,10.0,9.0,12.0,12.0,12.0,10.0,9.0,9.0,11.0,12.0,14.0,16.0,19.0,21.0,24.0,26.0
