root/EastAsia&Pacific,root,214.73709936199998,347.62472509300005,365.64735513500005,360.56925481400003,361.63978374,348.39895214,354.67487993000003,378.03247718,417.68745214,319.73267735999997,368.96209014000004,440.1687224700001,477.13515202,548.2207521,624.0752038500001,748.63468384,770.58025064,818.8201980399999,712.71956252,757.11157234,3500.0,3675.4436402399992,3966.2549584300004,4291.606907140001,4664.568024,4870.16699608,5168.80136476,5533.124614169999,5718.07047129,5147.955431943001,5832.863343728997,6357.492984984998,6731.5491647479985,7309.296157331,7530.801630649999,7953.514865260001,8023.85576474
root/EastAsia&Pacific/AmericanSamoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,108.0290538,106.62605479999999,124.18296370000002,113.85958240000001,90.43094392,96.83397751,73.09340582,72.22293525,64.69880122,45.08809759,35.02955271,40.21704722,37.98913862,35.99059925,36.03526204,37.62049217
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,94.68600348,107.5388795,120.03015079999999,137.5860987,150.14907769999996,162.5510101,180.8831826,200.37118480000004,178.1375171,195.0078796,208.47629809999998,219.10321499999998,213.1633196,216.30562200000003,226.2932253,222.22682650000002
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,105.99293490000002,143.02958519999999,116.73729990000001,116.5849577,118.72921950000001,128.062828,147.37189909999998,161.99244919999998,158.70771340000002,156.8261619,195.315746,191.79277150000001,196.0563526,196.8663142,191.62908969999998,163.2607838
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,112.7338782,129.2266876,132.2224663,151.6938041,174.80598419999998,201.9122872,216.6274877,227.8132964,219.4256774,223.95820600000002,259.0736562,326.4225462,280.88662969999996,317.4793894,392.4719415,426.9755578
root/EastAsia&Pacific/China,root/EastAsia&Pacific,10.30127775,11.64328384,10.57719974,10.92263983,13.83765328,19.96896238,20.27710787,21.09790127,25.31267808,28.55811736,24.94630314,29.21620191,36.90783388,48.10906777,52.41075701,56.970373800000004,61.06711678,64.53993008,66.2782206,75.88994435,100.0,108.3425754,128.2265419,177.1833081,215.6811215,240.62703829999998,280.17134369999997,318.6986785,330.8627961,340.51635419999997,415.3299288,451.759249,467.89697010000003,510.43269230000004,525.4632742,515.9874173999999,531.9890428
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,53.02431677,55.14520873,48.02257631,54.06922466,50.53541168,53.50830417,56.02104165,43.76517144,55.99420678,0,0,0,0,0,0,0,0,0,0,0,100.0,109.7652494,113.17986780000001,141.522142,154.72978590000002,148.48380509999998,153.21073959999998,139.33235280000002,149.20962250000002,110.224153,125.1358672,128.9068977,133.72086629999998,168.3940256,195.3941439,146.4130455,170.78997090000001
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,110.603545,135.54341340000002,159.0907896,139.10874130000002,150.25474519999997,137.75483069999999,143.52954269999998,151.8718251,130.4611657,122.5618209,112.951378,108.0071562,115.6053072,112.83516159999999,110.2797851,112.58721640000002
root/EastAsia&Pacific/Guam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,109.3874281,115.9546723,143.0047654,144.30657390000002,143.6779314,155.6969667,131.9293844,99.83266158,119.2963821,117.40111940000001,109.30776110000001,119.2089634,67.2986175,81.85222047,81.80902813,82.95274309999999
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,11.46558954,12.80478878,12.58888312,13.76314398,15.79363599,16.81668522,19.10253491,25.02672957,31.60580665,34.59845629,38.37939302,45.73219067,55.76023915,63.25586828,71.74652319,81.60031463,84.81943563,91.61737513,85.00740114,84.35892014,100.0,98.00270433,105.7698808,119.3580243,136.2751205,147.3881518,161.5739457,175.7937337,178.8323122,160.89102519999997,189.9111596,197.644342,199.6592994,206.7088016,211.5401415,204.8305803,206.86262969999999
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,46.0467198,59.88434461,61.75961264,53.102896900000005,41.36510074,45.04184588,46.72005922,44.91882875,52.48813322,66.48561260000001,74.93818881,77.52037112,82.06150267,90.02727587,106.3388742,114.365103,118.44021509999999,82.39036644,73.08028388,100.0,90.28476451,92.89450694,95.11619112,110.3288763,134.1231748,131.0007716,139.663652,164.5956735,135.2697282,180.0753924,203.3834302,221.85902620000002,220.910029,214.477177,199.8547611,198.80645280000002
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,98.67165538,100.242685,107.44465520000001,114.8721824,117.9296433,123.3943961,119.31839879999998,118.57772920000001,101.5498511,115.7296232,118.6760994,121.4837001,121.82510239999999,122.5692439,119.1378606,118.729335
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,105.85510149999999,131.5292672,128.66478909999998,133.12847630000002,150.4944722,117.5362293,122.12612649999998,108.8791431,102.7336546,101.2391764,111.5931868,132.4846579,127.12415459999998,141.4629536,169.3402494,130.2778097
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,118.7266347,121.4297925,121.4482121,116.7260904,119.56737930000001,113.58715670000001,109.1118584,101.992816,101.3704857,102.56293509999999,108.7310135,121.1128831,119.84239,145.85823440000001,139.2004699,144.7775249
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,12.40244729,13.79908852,13.86371212,15.69320691,18.00659879,19.20957794,20.71732381,25.05946889,28.57063607,33.30476884,37.19800256,43.41909741,44.69857447,47.04331702,57.97797644,71.96261538,83.64307924,85.82294715,66.81193398,85.75154849,100.0,97.54839247,106.08312509999999,118.12427120000001,128.2025654,130.43478259999998,142.72863569999998,151.34099619999998,162.7019823,142.9951691,166.583375,175.7787773,176.6783275,184.30784609999998,192.8369149,198.9338664,201.382642
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,98.71534505,88.10611881,84.64437579,118.22362509999999,130.1048392,144.93973280000003,135.8676499,155.2370419,179.667787,236.4256446,237.6498995,304.84123880000004,312.2446284,436.53429739999996,604.3063336,571.0024516
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,110.3674726,119.3102687,121.9299237,147.0683764,155.35038899999998,173.2134501,190.4616674,170.2257966,145.87937250000002,167.0236228,217.1971517,252.94510559999998,289.14221230000004,324.9758887,328.9212497,282.649767
