root/EastAsia&Pacific,root,247638.19999999998,292867.8,357915.19999999984,393311.5,426829.8999999999,467028.0,516055.89999999997,555867.4999999999,587040.3,591309.4999999999,630419.9000000005,667532.0999999997,683766.5,698670.9000000001
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,24849.7,26946.4,31031.7,33100.4,35798.6,36822.3,38996.2,41564.9,44378.3,46386.8,49921.9,52643.6,52147.9,51068.2
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,34.8,29.3,30.3,33.9,42.6,42.4,46.3,47.7,79.4,107.3,126.1,185.9,177.5,216.9
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,25.3,35.7,36.6,47.5,50.7,54.7,61.6,58.9,72.0,75.8,85.7,94.3,111.4,116.9
root/EastAsia&Pacific/China,root/EastAsia&Pacific,86621.4,119754.6,164747.4,189759.8,215700.4,249972.9,290330.2,316915.3,334045.0,332082.1,362972.9,393962.7,411268.1,426165.3
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,47.1,64.4,58.8,75.0,85.8,63.3,68.0,62.6,62.1,67.6,89.5,123.2,99.4,154.9
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,359.7,447.4,545.3,619.0,613.8,678.0,1014.0,1344.6,1821.4,2027.8,2776.3,3465.2,5071.5,7728.7
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,97235.2,100403.7,109662.2,110502.8,108760.8,106897.5,108237.4,108292.4,110570.0,109424.5,109257.9,106154.6,99812.4,96536.2
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0.1,0,0,2.4,1.8,0,0.3,0.3,0,1.0,1.1,1.9,1.4,2.2
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,5.1,54.8,52.3,60.0,41.7,27.9,53.8,12.6,7.5,18.3,13.1,20.8,47.3,43.8
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,23201.1,27398.8,31646.6,36746.8,41521.7,44300.9,46020.6,50935.1,54716.8,57373.7,59205.9,62691.2,64523.1,63063.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,17.7,37.0,23.3,40.0,27.5,35.0,40.7,44.5,48.0,59.9,72.3,55.7,68.6,85.1
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,1741.1,2019.1,2433.6,3229.9,3903.0,6108.1,8035.2,11056.8,14003.8,14742.2,16291.1,17348.9,19088.7,20331.5
