root/EastAsia&Pacific,root,5050000.0,5010000.0,5730000.0,4190000.0,6130000.0,4670000.0,4170000.0,4840000.0,4750000.0,4340000.0,4640000.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,10000.0,0,190000.0,290000.0,450000.0,490000.0,380000.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,1020000.0,1150000.0,1270000.0,950000.0,1540000.0,1150000.0,470000.0,1000000.0,530000.0,870000.0,650000.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,90000.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,470000.0,560000.0,660000.0,560000.0,380000.0,410000.0,530000.0,490000.0,280000.0,520000.0,370000.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,180000.0,90000.0,120000.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,460000.0,500000.0,580000.0,280000.0,560000.0,480000.0,450000.0,350000.0,440000.0,240000.0,400000.0
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,170000.0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,590000.0,340000.0,580000.0,400000.0,840000.0,350000.0,360000.0,860000.0,1110000.0,500000.0,560000.0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,560000.0,320000.0,420000.0,240000.0,450000.0,390000.0,260000.0,310000.0,470000.0,400000.0,340000.0
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,0,0,0,0,0,0,10000.0,80000.0,40000.0,80000.0,70000.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,180000.0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,440000.0,990000.0,410000.0,440000.0,620000.0,850000.0,930000.0,440000.0,530000.0,350000.0,380000.0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,730000.0,510000.0,860000.0,420000.0,890000.0,390000.0,290000.0,430000.0,310000.0,360000.0,450000.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,780000.0,640000.0,950000.0,900000.0,840000.0,650000.0,680000.0,590000.0,410000.0,440000.0,480000.0
