root/EastAsia&PacificAustralia,root,0,0,0,0,0,0,0,0,13.2497301101685,13.3509197235107,13.5917196273804,14.065309524536099,13.204019546508801,15.0169200897217,14.297019958496099,14.770059585571301,14.2461204528809,0,0,0,13.3601598739624,0,0,0,0,13.585129737853999,13.178199768066401,13.030269622802699,12.599720001220698,13.415019989013699,14.327599525451697,13.5020198822021,13.1819095611572,14.0362901687622,13.8829698562622,0,0
root/EastAsia&PacificBruneiDarussalam,root,0,13.0709896087646,11.2389698028564,0,0,0,0,9.58600997924805,11.8434295654297,10.0657901763916,8.71026992797852,8.22681999206543,9.18062973022461,9.27600002288818,0,0,0,0,8.760890007019041,8.89342975616455,8.92074012756348,0,0,0,0,0,0,0,0,0,5.291540145874019,9.18218994140625,9.72782039642334,0,9.98591041564941,0,11.443610191345199
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39200019836426,0,11.079010009765598,11.3807897567749,10.1375703811646,0,12.404310226440401,0,0,11.1035099029541,0,8.38663005828857,7.70709991455078,7.68447017669678,7.53575992584229,9.9127197265625,9.09352970123291,0,0
root/EastAsia&PacificChina,root,0,0,0,9.563249588012699,9.76224040985107,10.687379837036099,10.439009666442901,9.46158027648926,10.7439403533936,0,0,0,12.290530204772901,14.773949623107901,20.0649394989014,18.717170715332,19.5053405761719,0,14.5514097213745,12.6315603256226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.877719879150398,19.2893390655518,20.484920501709002,18.5247592926025,19.95339012146,0,22.0425205230713,18.7622299194336,19.3315505981445,21.421400070190398,16.736759185790998,15.3524703979492,0,14.8894596099854,0,14.0324697494507,0,0,0
root/EastAsia&PacificHongKongSARChina,root,0,0,0,0,0,18.5781307220459,0,0,0,0,18.5407791137695,0,21.2081394195557,0,0,0,16.664850234985398,0,0,0,0,22.4187793731689,22.2072906494141,23.2442893981934,23.151060104370103,22.4785804748535,23.282600402832,22.6377792358398,22.922399520874,23.7994709014893,19.909410476684602,20.1483306884766,18.649480819702102,20.300800323486303,17.6203994750977,18.608570098877,18.1269607543945
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86396980285645,6.146460056304929,7.496819972991941,7.710219860076901,0,0,0,11.5938901901245,14.3690500259399,16.278179168701197,14.170299530029302,15.148799896240199,0,14.9443101882935,13.674750328064,19.3084392547607,16.654180526733402,18.0061302185059,18.090419769287102,17.603929519653303,17.6715202331543,20.629970550537102,0
root/EastAsia&PacificJapan,root,0,16.0835399627686,15.640620231628402,14.9142303466797,0,0,0,18.1697902679443,17.993970870971697,17.847120285034197,0,0,0,11.2500696182251,11.2233896255493,10.4799299240112,0,0,10.058659553527802,8.81593990325928,9.810370445251461,9.53431034088135,9.75459957122803,9.860879898071289,9.86692047119141,10.251850128173801,10.0561199188232,10.1097202301025,9.98563003540039,0,9.366800308227539,9.59611988067627,9.50277996063232,9.48116970062256,9.23847961425781,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5075101852417,15.265419960022,11.5161399841309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26612997055054,9.11738014221191,16.2045497894287,0,16.243829727172898,13.731579780578599,17.4804706573486,17.3574504852295,13.963009834289599,8.17407989501953,7.27594995498657,8.01467037200928,8.58465003967285,12.8075504302979,12.1898803710938,0,0
root/EastAsia&PacificMacaoSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82853031158447,12.483130455017099,11.7036800384521,10.7721900939941,10.474889755249,9.54662036895752,12.970100402832001,12.166999816894501,12.313469886779801,15.413100242614698,17.3355102539063,21.2438697814941,16.428909301757802,13.392069816589402,13.3740997314453,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,0,0,0,0,0,0,17.5796604156494,15.9359798431396,18.4120407104492,18.0272808074951,21.277540206909197,18.9845695495605,0,21.188550949096697,21.390680313110398,24.348520278930696,25.903600692749,24.5424404144287,21.012920379638697,0,16.745569229126,16.1246604919434,14.038640022277802,18.4646301269531,18.406230926513697,20.9770202636719,19.928659439086896,19.454309463501,19.8005599975586,19.8480606079102,20.6397094726563
root/EastAsia&PacificMarshallIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.543809890747102,0,0,14.8142004013062,22.5087509155273,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78497982025146,9.96512031555176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4398899078369,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8076696395874,15.1790103912354,15.2515602111816,16.0747699737549,0,20.311510086059602,0,13.573510169982901,0,0,13.2864503860474,0,14.511420249939,14.7111396789551,12.1508502960205,13.353019714355499,12.321579933166499,12.070369720459,12.426830291747999,12.756159782409698
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3991999626159695,0,0,0,0,0
root/EastAsia&PacificNewZealand,root,0,0,0,0,0,9.084919929504391,8.97422027587891,9.84447956085205,10.7566795349121,11.2415599822998,0,0,0,0,15.612099647522,15.5242204666138,17.8533897399902,17.5086498260498,0,17.997470855712898,0,18.5302791595459,18.5980491638184,18.583570480346697,18.856609344482397,18.028760910034197,16.8150291442871,16.616949081420902,15.610950469970698,17.0147705078125,16.930860519409197,17.000129699707,19.6899700164795,18.358219146728498,18.0196304321289,18.1254806518555,0
root/EastAsia&PacificPalau,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.964409828186,15.307849884033198,15.5376596450806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2429800033569,17.5665702819824,15.170129776001,18.1809902191162,0,15.2067604064941,13.9159097671509,14.068929672241199,14.380220413208,12.750849723815902,12.422360420227099,13.2685298919678,13.667019844055199,14.4419898986816,13.2111597061157,0,0,0,0,0,0,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4171695709229,10.4612998962402,12.7703304290771,12.793800354003901,0,0,0,0,0,16.06422996521,0,0,0,0,0,0,0,10.479220390319801
root/EastAsia&PacificSingapore,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2845993041992,19.4694499969482,18.182880401611303,21.8065204620361,20.3052005767822,19.816949844360398,19.749319076538104,20.0184097290039,19.9428596496582,17.1988697052002,17.1686305999756,19.892410278320302,21.1614303588867,19.958660125732397,0,0,0
root/EastAsia&PacificSolomonIslands,root,0,0,0,0,0,0,0,0,0,0,0,15.8609304428101,0,0,0,0,0,0,13.1164798736572,0,0,0,0,0,0,0,0,22.1681308746338,18.8433990478516,16.785650253295902,17.4784908294678,0,0,0,0,0,0
