root/EastAsia&PacificAustralia,root,142.0,142.0,142.0,142.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,121.0,121.0
root/EastAsia&PacificBruneiDarussalam,root,0,127.0,127.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,85.0,83.0
root/EastAsia&PacificCambodia,root,714.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,247.1,247.1,247.1,247.1,247.1
root/EastAsia&PacificFiji,root,135.0,135.0,135.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0
root/EastAsia&PacificHongKongSARChina,root,216.0,216.0,216.0,174.0,79.0,79.0,79.0,77.0,77.0,72.0,72.0,72.0,72.0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,200.2,200.2,200.2,200.2,200.2
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,197.0,197.0,197.0,197.0,197.0
root/EastAsia&PacificKiribati,root,149.0,149.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
root/EastAsia&PacificKoreaRep,root,43.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,27.5,27.5,27.5
root/EastAsia&PacificLaoPDR,root,98.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
root/EastAsia&PacificMalaysia,root,285.0,285.0,285.0,261.0,261.0,261.0,172.0,127.0,109.0,78.0,78.0,78.0,78.0
root/EastAsia&PacificMarshallIslands,root,53.0,53.0,53.0,53.0,53.0,53.0,53.0,38.0,38.0,38.0,38.0,38.0,38.0
root/EastAsia&PacificMicronesiaFedSts,root,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
root/EastAsia&PacificMongolia,root,220.0,220.0,220.0,219.0,220.0,205.0,205.0,183.0,137.0,137.0,137.0,137.0,137.0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,95.0,95.0,95.0,95.0,95.0,95.0
root/EastAsia&PacificNewZealand,root,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0
root/EastAsia&PacificPalau,root,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
root/EastAsia&PacificPapuaNewGuinea,root,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0
root/EastAsia&PacificPhilippines,root,128.0,129.0,129.0,129.0,129.0,129.0,129.0,128.0,122.0,122.0,122.0,122.0,122.0
root/EastAsia&PacificSamoa,root,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
root/EastAsia&PacificSingapore,root,62.0,62.0,62.0,40.0,35.0,35.0,35.0,35.0,35.0,41.0,41.0,54.0,54.0
root/EastAsia&PacificSolomonIslands,root,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
root/EastAsia&PacificThailand,root,157.0,157.0,157.0,157.0,157.0,157.0,157.0,147.0,147.0,119.0,104.0,104.0,104.0
root/EastAsia&PacificTimorLeste,root,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0
root/EastAsia&PacificTonga,root,68.0,68.0,75.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,77.0,77.0
root/EastAsia&PacificVanuatu,root,59.0,59.0,59.0,59.0,59.0,59.0,107.0,122.0,122.0,124.0,124.0,124.0,124.0
root/EastAsia&PacificVietnam,root,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0
root/Europe&CentralAsiaAlbania,root,352.0,352.0,351.0,351.0,351.0,351.0,0,0,0,259.0,0,220.0,220.0
root/Europe&CentralAsiaArmenia,root,212.0,178.0,178.0,176.0,164.0,164.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
root/Europe&CentralAsiaAustria,root,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0
root/Europe&CentralAsiaAzerbaijan,root,234.0,234.0,234.0,234.0,234.0,234.0,235.0,235.0,243.0,193.0,242.0,242.0,242.0
root/Europe&CentralAsiaBelarus,root,333.0,333.0,326.0,203.0,134.0,124.0,124.0,129.0,122.0,115.0,115.0,115.0,115.0
root/Europe&CentralAsiaBelgium,root,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0
root/Europe&CentralAsiaBosniaandHerzegovina,root,492.0,477.0,477.0,308.0,267.0,267.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0
root/Europe&CentralAsiaBulgaria,root,117.0,117.0,121.0,108.0,108.0,108.0,108.0,97.0,97.0,97.0,97.0,97.0,97.0
root/Europe&CentralAsiaCroatia,root,344.0,344.0,395.0,395.0,430.0,330.0,330.0,330.0,330.0,126.0,126.0,126.0,126.0
root/Europe&CentralAsiaCyprus,root,0,0,0,678.0,677.0,677.0,677.0,677.0,677.0,677.0,617.0,507.0,507.0
root/Europe&CentralAsiaCzechRepublic,root,276.0,276.0,276.0,276.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0
root/Europe&CentralAsiaDenmark,root,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
root/Europe&CentralAsiaEstonia,root,107.0,107.0,107.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
root/Europe&CentralAsiaFinland,root,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0
root/Europe&CentralAsiaFrance,root,191.0,191.0,191.0,191.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0
root/Europe&CentralAsiaGeorgia,root,197.5,133.5,127.5,127.5,90.5,90.5,90.0,65.0,63.0,63.0,63.0,63.0,63.0
root/Europe&CentralAsiaGermany,root,158.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0
root/Europe&CentralAsiaGreece,root,198.0,198.0,198.0,198.0,198.0,198.0,198.0,124.0,124.0,124.0,124.0,124.0,124.0
root/Europe&CentralAsiaHungary,root,198.0,198.0,198.0,192.0,192.0,177.0,177.0,177.0,191.0,202.5,205.5,205.5,205.5
root/Europe&CentralAsiaIceland,root,115.0,100.0,100.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
root/Europe&CentralAsiaIreland,root,119.0,119.0,119.0,119.0,119.0,132.0,132.0,132.0,132.0,149.5,149.5,149.5,149.5
root/Europe&CentralAsiaItaly,root,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5
root/Europe&CentralAsiaKazakhstan,root,293.0,293.0,293.0,293.0,270.0,229.0,229.0,229.0,219.0,199.0,184.0,123.0,123.0
root/Europe&CentralAsiaKosovo,root,0,0,0,0,301.0,301.0,301.0,156.0,151.0,152.0,152.0,152.0,152.0
root/Europe&CentralAsiaKyrgyzRepublic,root,374.0,374.0,374.0,156.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0
root/Europe&CentralAsiaLatvia,root,220.0,220.0,220.0,219.0,219.0,218.0,218.0,218.0,176.0,176.0,192.0,192.0,192.0
root/Europe&CentralAsiaLithuania,root,161.5,161.5,161.5,160.5,160.5,160.5,138.5,124.0,124.0,104.0,104.0,104.0,75.0
root/Europe&CentralAsiaLuxembourg,root,0,245.0,245.0,245.0,245.0,245.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0
root/Europe&CentralAsiaMacedoniaFYR,root,243.0,243.0,184.0,184.0,132.0,132.0,110.0,111.0,96.0,96.0,96.0,96.0,96.0
root/Europe&CentralAsiaMoldova,root,307.0,307.0,307.0,307.0,307.0,307.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0
root/Europe&CentralAsiaMontenegro,root,0,195.0,195.0,226.0,229.0,229.0,229.0,227.0,167.0,167.0,152.0,152.0,152.0
root/Europe&CentralAsiaNetherlands,root,179.5,179.5,179.5,179.5,179.5,179.5,179.5,161.0,161.0,161.0,161.0,161.0,161.0
root/Europe&CentralAsiaNorway,root,235.5,235.5,235.5,235.5,236.5,236.5,236.5,110.5,110.5,110.5,110.5,110.5,110.5
root/Europe&CentralAsiaPoland,root,302.0,302.0,288.0,288.0,288.0,288.0,173.0,158.0,157.0,156.0,156.0,153.0,153.0
root/Europe&CentralAsiaPortugal,root,350.0,350.0,350.0,351.0,308.0,226.0,195.0,118.0,113.0,113.0,113.0,113.0,113.0
root/Europe&CentralAsiaRomania,root,193.0,193.0,194.0,194.0,194.0,206.0,207.0,207.0,207.0,207.0,260.0,260.0,260.0
root/Europe&CentralAsiaRussianFederation,root,0,0,0,0,0,0,0,0,288.3,253.3,244.8,239.4,239.4
root/Europe&CentralAsiaSanMarino,root,0,0,0,0,0,0,0,144.5,185.5,185.5,185.5,145.5,145.5
root/Europe&CentralAsiaSerbia,root,265.0,264.0,264.0,339.0,339.0,339.0,339.0,323.0,323.0,319.0,327.0,110.0,110.0
root/Europe&CentralAsiaSlovakRepublic,root,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0
root/Europe&CentralAsiaSlovenia,root,270.0,270.0,270.0,270.0,269.0,254.5,254.5,254.5,239.5,239.5,239.5,239.5,239.5
root/Europe&CentralAsiaSpain,root,193.0,193.0,193.0,193.0,193.0,253.0,253.0,253.0,208.0,208.0,208.0,208.0,208.0
root/Europe&CentralAsiaSweden,root,147.0,147.0,147.0,147.0,147.0,147.0,147.0,117.0,117.0,117.0,117.0,117.0,117.0
root/Europe&CentralAsiaSwitzerland,root,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0
root/Europe&CentralAsiaTajikistan,root,246.0,246.0,246.0,346.0,231.0,197.0,197.0,197.0,197.0,182.0,182.0,182.0,182.0
root/Europe&CentralAsiaTurkey,root,143.0,143.0,143.0,143.0,143.0,143.0,143.0,124.0,107.0,104.0,103.0,103.0,103.0
root/Europe&CentralAsiaUkraine,root,510.0,510.0,510.0,529.0,497.0,374.0,374.0,351.0,87.0,76.0,76.0,76.0,76.0
root/Europe&CentralAsiaUnitedKingdom,root,150.0,150.0,150.0,150.0,100.0,100.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
root/Europe&CentralAsiaUzbekistan,root,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,258.0,258.0,258.0,258.0,246.0
root/LatinAmerica&CaribbeanAntiguaandBarbuda,root,149.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
root/LatinAmerica&CaribbeanArgentina,root,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0
root/LatinAmerica&CaribbeanBahamasThe,root,0,0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
root/LatinAmerica&CaribbeanBarbados,root,0,0,0,0,0,0,442.0,442.0,442.0,442.0,442.0,442.0,442.0
root/LatinAmerica&CaribbeanBelize,root,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0
root/LatinAmerica&CaribbeanBolivia,root,211.0,211.0,269.0,269.0,269.0,269.0,269.0,269.0,274.0,274.0,274.0,322.0,322.0
root/LatinAmerica&CaribbeanBrazil,root,0,0,0,0,0,0,0,0,434.0,434.0,434.0,434.0,434.0
root/LatinAmerica&CaribbeanChile,root,219.0,219.0,219.0,219.0,219.0,219.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0
root/LatinAmerica&CaribbeanColombia,root,162.0,167.0,167.0,136.0,114.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0
root/LatinAmerica&CaribbeanCostaRica,root,194.0,194.0,194.0,199.0,199.0,199.0,199.0,149.0,135.0,135.0,135.0,135.0,135.0
root/LatinAmerica&CaribbeanDominica,root,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0
root/LatinAmerica&CaribbeanDominicanRepublic,root,223.0,223.0,223.0,223.0,223.0,223.0,214.0,214.0,214.0,184.0,184.0,184.0,184.0
root/LatinAmerica&CaribbeanEcuador,root,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0
root/LatinAmerica&CaribbeanElSalvador,root,190.0,190.0,190.0,190.0,151.0,151.0,151.0,151.0,123.0,123.0,123.0,123.0,122.5
root/LatinAmerica&CaribbeanGrenada,root,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0
root/LatinAmerica&CaribbeanGuatemala,root,388.0,328.0,283.0,263.0,226.0,226.0,226.0,219.0,144.0,144.0,144.0,144.0,205.0
