root/EastAsia&PacificAustralia,root,0,0,0,1.7,0,0,0,1.7,0,0,0,1.7,0,0,0,0,0,1.7,0,0,0,0,0,1.3,0,1.7,0,0,0,0,0.7,0,0.7,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,98.3,0,0,96.3,0,0,92.4,0,0,89.0,0,0,80.7,0,0,70.7,0,0,60.5,0,53.4,49.1,44.3,36.3,31.5,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,50.9,0,0,0,0,49.5,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,98.2,0,0,98.3,0,0,96.8,0,0,96.6,0,0,94.1,0,97.9,95.5,95.7,94.8,89.7,88.6,88.6,87.5,89.3,84.8,84.6,83.7,77.8,74.4,73.6,71.0,69.0,67.0,62.3
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.3,0,1.7,0,1.3,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3,0,0,0,0,94.9,0,0,0,0,92.3,0,0,0,0,88.7,0,0,0,0,85.0,0,0,0,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,32.2,0,0,32.8,0,32.4,0,0,30.3,0,0,29.4,0,21.8,0,0,0,0,0,0,12.1,0,0,14.3,0,13.6,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,0,0,0,0,69.6,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,91.1,0,0,0,69.9,0,0,0,0,41.8,0,0,37.9,32.9,24.8,0,18.7,0,30.6
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6,0
root/EastAsia&PacificPapuaNewGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3,0,0,0,0,0,0,0,0,0,0,0,0,86.9,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,0,82.7,0,0,80.0,0,0,78.3,0,0,77.2,0,0,69.2,0,0,71.2,0,0,69.2,0,0,68.4,0,0,66.3,0,0,67.0,0,0,64.2,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,0,0,0,0,0,0,0,0
root/EastAsia&PacificSolomonIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.3,0,0,0,0,0,0,0,84.7,0,0,0
root/EastAsia&PacificThailand,root,0,0,0,69.6,0,0,0,0,0,0,68.5,0,64.7,0,58.0,0,50.9,0,45.4,0,44.3,48.3,48.9,0,40.1,0,33.9,0,27.1,24.8,23.0,20.3,17.8,13.7,13.7,11.6,0,0,0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1,0,0,0,0,0,97.6,0,0,0,0,0,0,94.0,0,0
root/EastAsia&PacificTonga,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0,0,0,0,31.9,0,0,0,0,0,0,0
root/EastAsia&PacificTuvalu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0
root/EastAsia&PacificVanuatu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,0,0,0,0,0,0
root/EastAsia&PacificVietnam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4,0,0,0,0,0,90.0,0,0,0,89.2,0,84.7,0,80.6,0,78.4,0,47.7,0,41.5,0,35.4,0,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,0,0,0,0,0,54.1,0,0,42.6,0,0,35.8,0,0,0,39.1,0,0,0,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2,0,84.4,83.5,83.0,74.4,68.7,64.0,57.1,53.5,62.1,63.4,60.8,56.5,54.6,52.3,48.3,43.5
