root/css/reveal.min.css,root/css,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/css/reveal.scss,root/css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.0,0,1316.0,1337.0,1338.0,1316.0,1318.0,1319.0,1319.0,1321.0,1321.0,1316.0,1379.0,1379.0,1379.0,1410.0,1410.0,1410.0,1411.0,1411.0,1402.0,1402.0,1412.0,1412.0,1428.0,1428.0,1402.0,1459.0,1467.0,1467.0,1469.0,1703.0,1717.0,1717.0,1469.0,1469.0,1469.0,1717.0,1717.0,1717.0,1717.0,1717.0
root/css/theme,root/css,0,0,0,0,0,0,0,0,0,663.0,663.0,1213.0,1398.0,1398.0,1398.0,1398.0,1702.0,1702.0,1702.0,1714.0,1715.0,1715.0,1715.0,1771.0,2036.0,2036.0,2036.0,2036.0,2036.0,1996.0,2065.0,3497.0,3497.0,3497.0,3816.0,3603.0,2036.0,3928.0,3871.0,3947.0,3871.0,3923.0,3923.0,3923.0,3948.0,3948.0,3871.0,4133.0,4133.0,4133.0,4145.0,4145.0,4153.0,4145.0,4214.0,4212.0,4212.0,4212.0,4212.0,4212.0,4212.0,4145.0,4212.0,4212.0,4212.0,4212.0,3904.0,3855.0,3855.0,4212.0,4212.0,4212.0,3868.0,3868.0,3868.0,3868.0,3868.0
root/css/theme/beige.css,root/css/theme,0,0,0,0,0,0,0,0,0,179.0,179.0,163.0,163.0,163.0,163.0,163.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,149.0,148.0,148.0,148.0,148.0,148.0,144.0,150.0,291.0,291.0,291.0,290.0,270.0,148.0,270.0,265.0,271.0,265.0,271.0,271.0,271.0,273.0,273.0,265.0,290.0,290.0,290.0,291.0,291.0,291.0,291.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,291.0,296.0,296.0,296.0,296.0,271.0,267.0,267.0,296.0,296.0,296.0,268.0,268.0,268.0,268.0,268.0
root/css/theme/black.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.0,258.0,0,261.0,261.0,267.0,261.0,267.0,267.0,267.0,269.0,269.0,261.0,286.0,286.0,286.0,287.0,287.0,287.0,287.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,287.0,292.0,292.0,292.0,292.0,267.0,263.0,263.0,292.0,292.0,292.0,264.0,264.0,264.0,264.0,264.0
root/css/theme/blood.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,175.0,175.0,175.0,175.0,171.0,178.0,319.0,319.0,319.0,318.0,290.0,175.0,290.0,291.0,297.0,291.0,285.0,285.0,285.0,287.0,287.0,291.0,309.0,309.0,309.0,310.0,310.0,310.0,310.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,310.0,315.0,315.0,315.0,315.0,290.0,286.0,286.0,315.0,315.0,315.0,287.0,287.0,287.0,287.0,287.0
root/css/theme/default.css,root/css/theme,0,0,0,0,0,0,0,0,0,169.0,169.0,163.0,163.0,163.0,163.0,163.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,149.0,148.0,148.0,148.0,148.0,148.0,144.0,150.0,291.0,291.0,291.0,290.0,270.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/css/theme/league.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.0,267.0,273.0,267.0,273.0,273.0,273.0,275.0,275.0,267.0,292.0,292.0,292.0,293.0,293.0,293.0,293.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,293.0,298.0,298.0,298.0,298.0,273.0,269.0,269.0,298.0,298.0,298.0,270.0,270.0,270.0,270.0,270.0
root/css/theme/moon.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,149.0,148.0,148.0,148.0,148.0,148.0,144.0,150.0,291.0,291.0,291.0,290.0,270.0,148.0,270.0,265.0,271.0,265.0,271.0,271.0,271.0,273.0,273.0,265.0,290.0,290.0,290.0,291.0,291.0,291.0,291.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,291.0,296.0,296.0,296.0,296.0,271.0,267.0,267.0,296.0,296.0,296.0,268.0,268.0,268.0,268.0,268.0
root/css/theme/night.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,0,150.0,150.0,150.0,150.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,137.0,136.0,136.0,136.0,136.0,136.0,132.0,139.0,280.0,280.0,280.0,279.0,258.0,136.0,258.0,259.0,265.0,259.0,265.0,265.0,265.0,267.0,267.0,259.0,284.0,284.0,284.0,285.0,285.0,285.0,285.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,285.0,290.0,290.0,290.0,290.0,265.0,261.0,261.0,290.0,290.0,290.0,262.0,262.0,262.0,262.0,262.0
root/css/theme/serif.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,150.0,150.0,150.0,150.0,150.0,130.0,130.0,130.0,132.0,132.0,132.0,132.0,139.0,138.0,138.0,138.0,138.0,138.0,134.0,141.0,282.0,282.0,282.0,281.0,260.0,138.0,260.0,261.0,267.0,261.0,267.0,267.0,267.0,269.0,269.0,261.0,286.0,286.0,286.0,287.0,287.0,287.0,287.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,287.0,292.0,292.0,292.0,292.0,267.0,263.0,263.0,292.0,292.0,292.0,264.0,264.0,264.0,264.0,264.0
root/css/theme/simple.css,root/css/theme,0,0,0,0,0,0,0,0,0,150.0,150.0,152.0,152.0,152.0,152.0,152.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,139.0,138.0,138.0,138.0,138.0,138.0,134.0,141.0,282.0,282.0,282.0,281.0,260.0,138.0,260.0,261.0,267.0,261.0,267.0,267.0,267.0,269.0,269.0,261.0,286.0,286.0,286.0,287.0,287.0,290.0,287.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,287.0,295.0,295.0,295.0,295.0,270.0,266.0,266.0,295.0,295.0,295.0,267.0,267.0,267.0,267.0,267.0
root/css/theme/sky.css,root/css/theme,0,0,0,0,0,0,0,0,0,165.0,165.0,156.0,156.0,156.0,156.0,156.0,136.0,136.0,136.0,139.0,139.0,139.0,139.0,146.0,145.0,145.0,145.0,145.0,145.0,141.0,148.0,289.0,289.0,289.0,288.0,267.0,145.0,267.0,268.0,274.0,268.0,274.0,274.0,274.0,276.0,276.0,268.0,293.0,293.0,293.0,294.0,294.0,294.0,294.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,294.0,299.0,299.0,299.0,299.0,274.0,270.0,270.0,299.0,299.0,299.0,271.0,271.0,271.0,271.0,271.0
root/css/theme/solarized.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,149.0,148.0,148.0,148.0,148.0,148.0,144.0,150.0,291.0,291.0,291.0,290.0,270.0,148.0,270.0,265.0,271.0,265.0,271.0,271.0,271.0,273.0,273.0,265.0,290.0,290.0,290.0,291.0,291.0,291.0,291.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,291.0,296.0,296.0,296.0,296.0,271.0,267.0,267.0,296.0,296.0,296.0,268.0,268.0,268.0,268.0,268.0
root/css/theme/source,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,204.0,239.0,239.0,239.0,239.0,381.0,381.0,381.0,388.0,388.0,388.0,388.0,388.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,524.0,524.0,479.0,580.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,524.0,536.0,524.0,524.0,524.0,524.0,524.0,529.0,524.0,529.0,527.0,527.0,527.0,527.0,527.0,527.0,524.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0
root/css/theme/source/beige.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
root/css/theme/source/black.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
root/css/theme/source/blood.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,79.0,79.0,79.0,79.0,79.0,91.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,78.0,78.0,78.0,78.0,78.0,78.0,79.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
root/css/theme/source/default.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/css/theme/source/league.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
root/css/theme/source/moon.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
root/css/theme/source/night.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
root/css/theme/source/serif.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
root/css/theme/source/simple.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,43.0,38.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,38.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
root/css/theme/source/sky.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
root/css/theme/source/solarized.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
root/css/theme/source/white.scss,root/css/theme/source,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
root/css/theme/template,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,226.0,226.0,226.0,226.0,233.0,233.0,233.0,233.0,233.0,229.0,239.0,402.0,402.0,402.0,406.0,406.0,233.0,409.0,411.0,421.0,411.0,421.0,421.0,421.0,424.0,424.0,411.0,417.0,417.0,417.0,418.0,418.0,418.0,418.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,418.0,424.0,424.0,424.0,424.0,391.0,386.0,386.0,424.0,424.0,424.0,388.0,388.0,388.0,388.0,388.0
root/css/theme/template/mixins.scss,root/css/theme/template,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
root/css/theme/template/settings.scss,root/css/theme/template,0,0,0,0,0,0,0,0,0,0,0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,39.0,39.0,34.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
root/css/theme/template/theme.scss,root/css/theme/template,0,0,0,0,0,0,0,0,0,0,0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,170.0,170.0,170.0,170.0,170.0,166.0,176.0,339.0,339.0,339.0,338.0,338.0,170.0,338.0,339.0,349.0,339.0,349.0,349.0,349.0,352.0,352.0,339.0,345.0,345.0,345.0,346.0,346.0,346.0,346.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,346.0,352.0,352.0,352.0,352.0,319.0,314.0,314.0,352.0,352.0,352.0,316.0,316.0,316.0,316.0,316.0
root/css/theme/white.css,root/css/theme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0,261.0,267.0,261.0,267.0,267.0,267.0,269.0,269.0,261.0,286.0,286.0,286.0,287.0,287.0,287.0,287.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,287.0,292.0,292.0,292.0,292.0,267.0,263.0,263.0,292.0,292.0,292.0,264.0,264.0,264.0,264.0,264.0
root/demo.html,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.0,410.0,410.0,412.0,412.0,412.0,412.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0
root/examples,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.0,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/barebones.html,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/embedded-media.html,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/slide-backgrounds.html,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/grunt.js,root,0,0,0,0,0,0,0,0,0,0,0,0,84.0,84.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/index.html,root,120.0,242.0,247.0,247.0,266.0,299.0,308.0,315.0,333.0,330.0,355.0,371.0,374.0,374.0,375.0,377.0,378.0,379.0,366.0,382.0,382.0,380.0,383.0,383.0,389.0,418.0,388.0,397.0,394.0,420.0,420.0,420.0,420.0,420.0,411.0,411.0,394.0,417.0,411.0,411.0,408.0,411.0,411.0,411.0,411.0,411.0,408.0,411.0,411.0,411.0,411.0,411.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
root/js,root,289.0,659.0,663.0,663.0,750.0,792.0,861.0,1014.0,1039.0,1157.0,1237.0,1468.0,1642.0,1642.0,1809.0,2023.0,2095.0,2237.0,2237.0,2585.0,2597.0,2795.0,2785.0,2811.0,3391.0,3451.0,3391.0,3391.0,3425.0,3934.0,3952.0,4115.0,4126.0,4136.0,4251.0,4280.0,3391.0,4273.0,4396.0,4458.0,4276.0,4475.0,4508.0,4515.0,4515.0,4527.0,4285.0,4677.0,4677.0,4677.0,4709.0,4715.0,4742.0,4703.0,4722.0,4866.0,4743.0,4742.0,4790.0,4955.0,4958.0,4744.0,5002.0,5049.0,5071.0,5112.0,5205.0,5226.0,5228.0,5112.0,5112.0,5112.0,5239.0,5241.0,5241.0,5241.0,5241.0
