root/EastAsia&Pacific,root,91.8772506713867,521.7093124389648,508.80775451660156,520.1408081054688,292.085994720459,519.5675086975098,331.88791656494135,353.18627166748064,270.1071243286134,257.1003952026366,532.678466796875,640.3466491699219,1025.2904052734375,854.7288208007812,1014.143039703369,1097.913986206055,1173.856071472168,1009.8167114257812,461.1958389282225,274.7280197143554,79.6577377319336
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,91.8772506713867,0,0,92.9892425537109,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6290664672852,0,0,0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7688522338867,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,99.9535903930664,100.0,100.0,99.4528121948242,0,0,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,88.5242462158203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.86672973632808,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,86.00145721435551,86.89642333984379,66.5150985717773,87.32485961914058,84.13182067871091,81.78993225097659,0,0,0,0,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,90.7598876953125,90.4150238037109,89.8113632202148,88.05248260498051,87.4256591796875,86.64340209960942,87.85687255859379,88.3218307495117,88.1338424682617,0,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,88.1787567138672,87.5053482055664,88.1095962524414,88.8237533569336,89.1897811889648,88.8995895385742,89.45787811279301,90.93511962890629,90.5396575927734,90.9667282104492,90.7019882202148,0,86.7308807373047,87.49195098876949,88.9809799194336,88.0977783203125,86.1017837524414,0,0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,79.2975769042969,82.17372131347659,0,0,82.6719436645508,79.7964324951172,80.09259033203129,82.62159729003909,87.9584808349609,88.9926986694336,85.9081192016602,83.0018081665039,0,0,86.13214111328129,86.7319717407227,86.9527206420898,87.8892669677734,0,0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,74.88404846191409,81.657829284668,81.2931900024414,72.6432876586914,85.4087219238281,85.0251693725586,0,0,0
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,90.6424331665039,58.4577484130859,43.4394187927246,32.8099899291992,73.3030090332031,87.8039321899414,90.7833786010742,0,0
