root/c/Enums/PointsSources.cs,root/c/Enums,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,28.0,30.0,30.0,31.0,31.0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/ProgressIndicatorBehaviours.cs,root/c/Enums,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,9.0,9.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/RunningStates.cs,root/c/Enums,0,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/SelectionModes.cs,root/c/Enums,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/ShrinkFromDirections.cs,root/c/Enums,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,14.0,14.0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/SymbolOrientations.cs,root/c/Enums,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/TaskbarPosition.cs,root/c/Enums,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,11.0,11.0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/TriggerSources.cs,root/c/Enums,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,24.0,24.0,24.0,25.0,25.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/TriggerStopSignals.cs,root/c/Enums,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,22.0,22.0,9.0,9.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/UiComplexity.cs,root/c/Enums,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/UxModes.cs,root/c/Enums,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/VisualModes.cs,root/c/Enums,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Enums/WindowStates.cs,root/c/Enums,0,0,0,0,0,0,0,0,0,0,0,0,25.0,10.0,10.0,10.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions,root/c,422.0,574.0,574.0,608.0,1015.0,919.0,973.0,973.0,1039.0,1039.0,1039.0,1074.0,1074.0,1091.0,1103.0,1103.0,0,1103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/BitmapExtensions.cs,root/c/Extensions,0,0,0,0,0,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/CharExtensions.cs,root/c/Extensions,22.0,22.0,22.0,22.0,218.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/DoubleExtensions.cs,root/c/Extensions,0,0,0,0,0,0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/FunctionKeysExtensions.cs,root/c/Extensions,0,0,0,0,148.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/KeyDownStatesExtensions.cs,root/c/Extensions,0,0,0,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/KeyValueExtensions.cs,root/c/Extensions,65.0,112.0,112.0,122.0,122.0,65.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,66.0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/ObservableExtensions.cs,root/c/Extensions,72.0,121.0,121.0,121.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/PointExtensions.cs,root/c/Extensions,37.0,37.0,37.0,37.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/PropertyExtensions.cs,root/c/Extensions,0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/StringExtensions.cs,root/c/Extensions,226.0,220.0,220.0,244.0,275.0,256.0,256.0,256.0,298.0,298.0,298.0,332.0,332.0,349.0,361.0,361.0,0,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/UiElementExtensions.cs,root/c/Extensions,0,29.0,29.0,29.0,29.0,29.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/Extensions/WindowExtensions.cs,root/c/Extensions,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/JuliusSweetland.ETTA.csproj,root/c,341.0,364.0,367.0,379.0,512.0,596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/c/JuliusSweetland.OptiKey,root/c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37812.0,0,37799.0,36172.0,39722.0,40165.0,39176.0,39014.0,41221.0,40922.0,40922.0,41657.0,42211.0,42498.0,43214.0,44782.0,44861.0,45521.0,45555.0,46650.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,root/c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/AutoCorrectTester.cs,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/JuliusSweetland.OptiKey.AutoCompletePerformance.csproj,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/MisspellingTest.cs,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/Program.cs,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/Properties,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/Properties/AssemblyInfo.cs,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/Properties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/SpellingCorrectionTestResult.cs,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
