root/EastAsia&PacificAustralia,root,75.7689971923828,74.7779998779297,74.234001159668,73.6699981689453,73.7529983520508,73.9469985961914,73.7289962768555,73.1809997558594,72.8990020751953,72.4560012817383,72.31199645996091,72.0960006713867,71.9990005493164,71.7020034790039,71.63800048828129,72.18800354003909,72.306999206543,72.5979995727539,72.6750030517578,72.3310012817383,72.4499969482422,72.2460021972656,71.7730026245117,71.4209976196289,71.004997253418,71.16400146484379,70.6669998168945,70.5220031738281
root/EastAsia&PacificBruneiDarussalam,root,81.7600021362305,81.7269973754883,81.3450012207031,81.0479965209961,80.84100341796879,80.68800354003909,80.4029998779297,80.2009963989258,80.0739974975586,79.9919967651367,79.91400146484379,79.06300354003909,78.5849990844727,78.2799987792969,78.1269989013672,78.0439987182617,77.4739990234375,76.9860000610352,76.6579971313477,76.5019989013672,76.447998046875,76.36000061035159,76.177001953125,75.9260025024414,75.65899658203129,75.2580032348633,74.8580017089844,74.68299865722659
root/EastAsia&PacificCambodia,root,83.5439987182617,83.7539978027344,84.1539993286133,84.6350021362305,84.7570037841797,84.5739974975586,84.1689987182617,83.6839981079102,82.9749984741211,82.3399963378906,80.8310012817383,85.1510009765625,85.6389999389648,85.9929962158203,86.0250015258789,86.6729965209961,87.3420028686523,87.96399688720699,88.5370025634766,88.9300003051758,89.30599975585942,89.1279983520508,88.9499969482422,88.7740020751953,88.62999725341801,88.50399780273442,88.39600372314449,88.66799926757808
root/EastAsia&PacificChina,root,84.7919998168945,84.73899841308591,84.7229995727539,84.7190017700195,84.6859970092773,84.59300231933591,84.43699645996091,84.2239990234375,83.9469985961914,83.5989990234375,83.1790008544922,82.5309982299805,81.7949981689453,81.0289993286133,80.3239974975586,79.7330017089844,79.245002746582,78.86900329589841,78.55999755859379,78.24400329589841,77.879997253418,77.6650009155273,77.4649963378906,77.2470016479492,77.00599670410159,76.7279968261719,76.3939971923828,76.06500244140629
root/EastAsia&PacificFiji,root,79.8270034790039,80.0739974975586,79.7710037231445,79.6910018920898,79.4229965209961,79.31300354003909,78.9820022583008,78.2429962158203,77.48699951171879,76.734001159668,76.0009994506836,75.5800018310547,75.1780014038086,74.7639999389648,74.2969970703125,73.75599670410159,72.91400146484379,72.0120010375977,72.697998046875,73.322998046875,73.9209976196289,74.5189971923828,75.0739974975586,75.5719985961914,75.99400329589841,75.6760025024414,75.5559997558594,75.4020004272461
root/EastAsia&PacificFrenchPolynesia,root,69.52999877929689,69.93099975585939,70.2620010375977,70.6289978027344,70.536003112793,70.5090026855469,70.6179962158203,70.4469985961914,70.1750030517578,69.7570037841797,69.2009963989258,68.5329971313477,67.822998046875,66.9970016479492,66.2779998779297,65.69899749755861,65.2419967651367,64.8339996337891,64.5749969482422,64.22000122070311,63.790000915527294,63.465999603271506,63.129001617431605,62.9300003051758,62.645999908447294,62.2760009765625,61.9679985046387,61.5999984741211
root/EastAsia&PacificGuam,root,82.4810028076172,82.6839981079102,82.78700256347659,82.8740005493164,82.6650009155273,82.5080032348633,82.34300231933591,82.13099670410159,81.8140029907227,81.68299865722659,81.4059982299805,81.13600158691409,80.7939987182617,80.5309982299805,80.2200012207031,79.8919982910156,79.5589981079102,79.1740036010742,78.9130020141602,78.8489990234375,78.5940017700195,78.2669982910156,77.9739990234375,77.7099990844727,77.4410018920898,77.15699768066409,76.9560012817383,76.7710037231445
root/EastAsia&PacificHongKongSARChina,root,79.28900146484379,78.9739990234375,78.3720016479492,77.9199981689453,77.120002746582,76.661003112793,75.9000015258789,75.28700256347659,74.7539978027344,74.1480026245117,73.5640029907227,72.8610000610352,72.3199996948242,71.94200134277341,71.6480026245117,71.056999206543,70.6340026855469,70.2779998779297,69.34999847412111,68.9879989624023,68.0830001831055,68.0029983520508,68.4130020141602,68.84100341796879,68.50099945068361,68.4359970092773,68.3430023193359,68.056999206543
root/EastAsia&PacificIndonesia,root,82.2529983520508,82.1029968261719,81.943000793457,82.1579971313477,82.3629989624023,82.55799865722659,82.7360000610352,82.9049987792969,83.80799865722659,84.5279998779297,84.681999206543,84.8840026855469,85.056999206543,85.1740036010742,85.2310028076172,85.2379989624023,84.8629989624023,84.4459991455078,83.95899963378909,84.3050003051758,83.931999206543,83.9919967651367,84.0449981689453,84.0849990844727,83.7279968261719,82.7190017700195,81.9540023803711,81.802001953125
root/EastAsia&PacificJapan,root,77.3649978637695,77.80799865722659,78.2429962158203,78.3050003051758,78.0500030517578,77.8659973144531,77.9759979248047,77.9879989624023,77.5690002441406,77.1419982910156,76.6289978027344,75.9720001220703,75.1859970092773,74.55799865722659,73.8010025024414,73.5479965209961,73.3310012817383,73.54100036621091,73.2699966430664,72.61900329589841,72.11199951171879,71.4410018920898,70.9520034790039,70.8610000610352,70.7929992675781,70.7600021362305,70.9309997558594,70.5459976196289
root/EastAsia&PacificKoreaDemPeople’sRep,root,87.5810012817383,87.94000244140629,88.35299682617192,88.8050003051758,88.9990005493164,89.1169967651367,89.1839981079102,89.1230010986328,88.9359970092773,88.8460006713867,88.6869964599609,88.50499725341801,88.3089981079102,88.1829986572266,88.0279998779297,87.85299682617192,87.66400146484379,87.4380035400391,87.3030014038086,87.3170013427734,87.2470016479492,87.1259994506836,87.0550003051758,87.02200317382808,86.9919967651367,86.9550018310547,86.9410018920898,86.9369964599609
