root/EastAsia&Pacific,root,45684231623.84839,53545321141.70736,55202833351.49021,59087685160.95621,65821967908.475136,70905351533.85791,75697691650.8643,78956472511.90457,84613516060.00963,91909901645.8936,774306705708.949,814228808886.291,891246366412.876,990599522125.7614,930921421240.8457,928566239721.6017,964996103282.1517,1008214613663.9156,1096925404954.9388,1165954233694.0605,1175193434204.408,1219993315601.8428,1242080778785.5159,1259474407903.2798,1303043611210.6602,1364790534072.9185,1451385701489.1409,1586446389326.6687,1785189964359.6887,1944218887855.3518,2104063915587.2988,2177874699036.472,2156646857073.1553,2126701588111.5464,2174026033785.3662,2313960900155.374,2486545721636.8257,2469497357010.972,2235112157250.7114,2210324743480.7783,2296888931525.4917,2269508602112.272,2236038997011.002,2276196669179.3896,2344265968346.2505,2444258070564.7314,2502063329901.0146,2544193020392.765,2542799540643.4263,2409109328770.7593,5221052000069.147,2537656337019.9507,2680188166403.284,2801582674480.5156,2876065511155.1763,2942789933954.8774,3007863744544.27,1517451811697.5742
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,32399811493.8648,34238327427.3146,34846327871.973,37025130526.4385,40493313434.2312,43523639257.8735,47063588796.4017,49462529542.8987,53109725844.2116,56504529387.9938,58357559920.9182,60237200552.8793,61928151391.6707,63822306623.1064,66546213124.507,62280533612.2485,64419824301.4776,66926011810.7591,69491870451.214,76285509371.9659,78477213892.631,88513253062.6819,94931125130.369,85941749855.7646,90307418831.0703,98986342950.2457,104856692071.085,105262294489.737,113146141104.35901,125261799832.465,126382649458.56,114457293256.89801,110078722415.393,117441656182.20401,124232069636.40599,137886275908.82,141660878138.855,151063113131.84802,165772853332.721,173131755266.345,187145601059.075,172280232097.168,188000349694.80103,211626892172.906,229681441186.038,243608199381.92,264131036672.371,275367755765.627,299545046657.12897,303934100264.922,309069849379.019,320048531148.281,357032536976.20795,367957192180.76,361307892888.117,349572032846.26196,337627323845.301,337562008147.665
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960121085.44188,2079853978.7312102,2254744627.79611,2662374477.44774,3240859112.57792,2915293362.6696,3162830949.76164,5889780491.38247,3651179611.2944603,3178974697.46975,2546677594.4261103,1803524239.09058,1966538100.47671,2816340374.0374,2225417235.05684,2290822882.28823,2308348808.21415,2347167656.7656803,2966146167.95013,3359650238.35717,3344313678.03447,3225522552.25523,4429776310.96443,5710304363.769711,6393105977.26439,4390172350.56839,4676934360.102679,4154052794.7715,4490195435.37767
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301116567.59279704,302483316.650384,445442424.93628895,404240281.555197,471163405.166321,443695666.863489,607317184.939883,750035514.572599,718337480.1144309,915673227.80486,982455576.4502561,1090572664.3116698,1303276657.06854,1520728678.85818,1674592168.14135,1941256581.33573,2019288404.6723602,1820581931.129,2016598329.5171301,2367052201.38379,2728428440.30168,2975360641.29884,3290409477.7247,3622722072.34441,3843488446.3431897
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744742642370.35,0,0,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,2772998650.6400104,3737647143.5992,5039884677.74117,5618717123.63433,6269944265.99943,5449868415.39588,4509387613.02538,4099403875.3706603,4268144208.31499,4871144344.79684,6028592485.994921,6583257241.2994,7354780960.13733,7234050882.48802,7378623524.843659,8391390648.391979,10561714288.4325,11646876108.4528,13383048320.2499,16088095661.4769,17576738701.5047,17912051861.5109,16451261272.0719,16896575355.6096,16913590276.7864,17952584221.5117,20496477500.3827,22164590027.4727,23037661396.9008,24922307761.6418,27271559012.2739,29716397272.3196,30591094271.1595,35170925825.3626,37735735535.9988,41762527964.3093,47477265598.5336,43966989821.9975,36784092078.3339,39681397191.3292,40773928531.3496,39187422600.7318,39780885711.3311,41116069334.8854,42770418199.6222,45793330278.5021,47241007457.3527,47897544989.1297,46236801982.0398,49793028883.2827,54886776082.2014,58612285192.8592,60115017021.1225,60046632210.533,58136300901.0856,58090241401.0847,60107647501.1224
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,4604485766.28355,6614261312.48331,6014328313.61295,4589487441.30822,5219417090.11825,5429393639.71792,6104318263.44296,4979443890.5789,6089319938.478621,7829125635.17737,10408837530.2968,12598592976.1566,14998324971.616001,17548040216.7848,20918193635.9073,23971668845.8074,25409794658.281002,29452526108.882004,33888926342.499,35386610900.7367,42068811645.5351,46753615428.5737,52828607497.0046,56961403392.4324,53533987598.545,57394146089.9889,62678054389.6186,66116296065.7332,73735669011.6741,83587807018.4949,95769557843.3979,102018432618.036,107057149314.85199,113148609910.135,128713001356.107,146726215456.165,168022630073.629,182418814177.868,122205741797.137,99969852433.2388,116702059555.533,124278904007.887,130113093271.91301,130894170481.467,150113754484.541,166456861816.367,170779547330.203,186702827275.417,208894563911.976,215774320908.06302,234074725788.925,254812837590.242,278064720026.537,291996536259.818,304987746527.567,320265919871.209,334592039480.357,355180815247.846
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,656358357789.869,687264414949.326,756559790050.965,844055001157.155,772248802492.598,767000118760.7059,789244114232.3341,811734159228.41,876063807551.56,927717431706.2991,924143003151.918,944750603620.7041,943613838453.29,950668671978.6279,989184342703.837,1043358666553.12,1113314506022.02,1222112118547.67,1379072978505.61,1478442329626.24,1571286189384.52,1616988742115.43,1576033045145.03,1498915585120.17,1465482058467.27,1516654862974.0,1615156138874.66,1582920234515.03,1519825174719.15,1505112677655.33,1512772637689.45,1486955437659.26,1410958667334.63,1400066390182.26,1401605042025.86,1444951390590.38,1450448052063.19,1422736243420.26,1368822571786.53,1235497241334.65,1215815128467.66,1235945057916.75,1279743816052.37,1342852654819.8,1383869208914.91,1407459956763.44,1422928000776.94,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,11386423380.7732,12107319596.4573,12378412557.8149,15430933142.8013,17585663732.2771,19572410106.3871,24926193341.0088,32959592962.6551,44527148653.9205,48697084323.4051,43428850207.7313,42600520214.7638,47358833141.1578,54930924925.2418,61201787794.9347,65158239919.8658,74103010135.2783,87585257179.3357,99844644876.0057,115833507055.42401,144182184158.102,164953925441.651,169011496798.17902,182573756921.131,208126647296.293,235088459865.007,254409845155.23,252642983371.985,200018511133.928,217389393812.26398,245419662111.255,249270842974.54898,266297712663.95102,279286214135.759,287227317589.643,292882382504.037,303168690925.479,318227238874.073,315524007816.197,316554316770.482,333826329233.492,336595041265.12396,334978604070.2,346054403703.611,357833020921.906,375931027860.98706,397053961685.41296,431433375920.475
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636681998.708413,682929443.921319,900063633.8401259,912151931.728053,1129127660.19577,1263088708.3931198,1608929260.2325199,2180782471.77666,2216390526.51899,2245776081.8752103,1957469177.06306,2300225599.49539,2966509658.5030303,2972883494.4862,3299037147.28938,3608617075.33606,3861220270.60511,3977056878.72277
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691341455.321654,740471874.025545,762268553.522083,815881353.896633,1013281927.07899,1042637132.5299699,1216483229.4822,1276951437.11776,1434098465.10087,1826790255.3852801,2500993192.55441,2607867233.95679,2624654192.76259,2427868848.43699,1892531853.22161,1928830355.7702801,1688891101.635,1719652544.4728599,1200838838.55324,1156366581.1933599,1247332562.15674,1850696290.9621198,2555309111.6224,4172921555.71025,5915425457.7198,7343723193.59981,6243869777.39142,4230577288.57206,3524030891.50484,4127306730.47354,4962611738.2763605,5421748245.09054,7431788809.95276,7833093804.2317705,6906998595.138929,6217063377.20415
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,1267890192.79128,1531642761.78945,1752349570.02266,1886182453.19922,1922184315.91692,2132716649.59175,2329161373.44385,2382381391.45013,2439514855.1737,2458298407.37636,3149376641.51998,3741841606.9044704,4295956536.58688,5004253360.65319,6098395486.0141,5645242463.754621,5927778274.5025,6792604638.167089,7342023998.0131,8742181397.659191,10903073639.4399,12874565179.597,13905312843.4386,15021368507.6527,15465913694.0797,14000012604.3898,11427447611.0645,10921075191.7047,13455539629.3192,17225822979.7274,21889726335.7238,26785423395.7344,29729185744.0005,35020758871.1931,40666118748.2537,49954277203.4398,54058829188.7864,59011863773.2452,33656843097.0786,31455428052.5287,39765789792.307,38945690136.9098,39170677128.9311,40284583341.0947,41716118282.5743,43791653627.6427,46534637018.4099,51557578808.4816,52841448728.6952,51527103039.3344,57213995219.0246,60847536555.835,72398559498.308,78284436993.5736,82034708639.9056,84978423519.9156,87248455496.5695,92656856353.4196
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20764716.9346725,21545210.7158134,34517213.41977,27712914.8675435,23421227.7884552,50681628.1192199,60263100.0,26542839.836364802,17577751.0889932,36438736.0997476,27916237.7939378,28578005.5091307,0,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479387636.92978,4120080907.0049896,4724508685.73499,4385746450.61007,3435265084.36373,2386726314.71672,2431563640.09897,3229049673.84741
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11352561373.7049,0,0,0,0,0,0,0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,6871596735.70911,7818189673.42059,9100355783.302229,9917652189.67046,10770969767.3078,10356032914.9887,9742143713.69751,8605620976.94055,8507714586.931999,7872865743.7731905,8323206690.60275,9862105698.10755,10406653096.3092,11453621379.5567,12309554616.1639,13376703485.4738,13175702332.1397,14126461402.6293,13844501781.6753,14555808985.9748,14097268642.5222,11922761911.3795,12233202247.5398,14303754170.0286,16478972946.0719,18266141157.8054,19130532467.5377,19973563294.9062,18733225751.8473,21267302187.983997,20660661837.2391,22354555553.5553,24126059353.9116,27576504504.1075,29840013677.4275,31523939125.4077,30999180911.9429,33412214110.3018,30987076580.9597,27795094434.6519,28816130002.2657,30544912693.785,32087146322.4149,35216470823.2139,38130765473.8624,39908677462.1606,42134449552.7295,0
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65440985.361238,57181934.676954605,35312939.77789821,38776800.0,45908211.5248639,45393758.1240914,39890985.763808206,60426982.6464693,59271658.400213294,60582641.7692447,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,4137877540.4530396,4728789176.484261,4520136342.743279,5362355693.23506,6207698962.719339,6583437651.75107,6503800836.3965,7578132097.84455,7591149654.10064,7840780437.960979,7219000693.30478,7805428839.14262,8024430080.501491,8417126360.316041,9836933355.73393,12983225657.4968,15487701387.0359,15958375381.5242,17220312601.1882,17836732178.6785,19234970868.7107,21568559266.2399,22670329495.1553,24584931251.1674,17543199046.8703,12018012148.1399,12134787285.8564,12969952855.5152,15091686905.8597,18352712376.07,21104266425.2844,18110100860.0564,19267770006.8089,20946141403.805,22511183487.309,23567775139.6489,26399348876.271,29428483171.7291,26140912094.0907,24599139541.8301,27418389505.6346,26658312663.1934,27443736624.4081,29269801663.4274,29900809184.8237,30606188369.9315,32256208112.7028,33946454703.7802,35015948094.1258,34403733047.9342,40961206463.3549,40186855076.1276,44529063032.2802,49796135591.1079,53367494935.3624,62385137960.5789,78109348603.1588,86153566412.0777
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,460286028.60286105,663879721.3054639,792005867.2533929,978951228.4561801,1186725339.2005901,1338467180.05134,1378657865.78658,1572717271.72717,2086321965.5298898,2691455812.24789,3583278327.83279,4462559589.29226,5117711771.17712,5550788412.17455,6215328199.48662,6006820682.068211,6328712871.287129,6484708470.84709,7432929959.66263,8403226989.3656,10102603593.6927,11610781078.1078,13995379537.9538,15490942427.5761,17009900990.098999,15021342134.2134,13172570590.3924,13179097909.791,13820315364.8698,15923065639.8973,17721012101.2101,20076567656.7657,22422295562.8896,24632563256.3256,27051925192.5193,30246424642.4643,37568463513.018,41495636230.2897,39314924825.8159,37568610194.3528,41884341767.5101,40140227356.0689,36677961129.4463,34837843784.3784,38192519251.9252,39220388705.5372,42934506784.0117,49791419141.9142,55249724972.4973,57287495416.2083,61771030436.377,64999266593.326,70508544187.7521,75092629262.9263,79221488815.5482,80981004767.1434,80523799046.5713,79094609460.9461
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,2813880601.85286,2995422091.69026,3540038242.28573,4205693140.5778604,5173911642.6545,5627752888.8729105,6868296099.99683,8471880704.379741,9198079927.14451,10317567756.8222,12101130343.9282,12164668616.717,12259976027.9422,13498639702.9623,13466870564.5259,13371563153.3008,15118449854.1353,18739299797.298,20803794701.4966,21629542761.9274,22423604852.6696,23882573351.5619,23767306274.0052,27229061039.1626,28828662025.9288,27747596556.7979,27557064903.0953,32634721051.64,39797413923.3612,48761300421.5981,63194801032.5041,71208357885.0659,75934224896.1405,82977825091.2671,92542047301.1519,103526733730.31,110759576465.592,86625447501.5026,48487318651.3157,46310555861.612,47742414178.9006,48618452876.1471,51629026774.0359,58154210260.5234,67380203367.3083,77001681940.6978,79013740797.4382,80400308596.0915,82278333654.6703,73334089229.6394,81840293886.5166,85825410296.7542,95031596458.9601,94070367480.4934,91961928439.8221,96013898392.8965,98720793033.28099,0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234981108.57380098,236965746.315134,222477890.803405,172167324.060619,116994394.85156699,110345858.41810301,80179364.7498443,139916960.76396102,263460660.161927,463809840.149471,478000000.0,809136807.141374,699485571.932738,549149263.02678,582193481.419971,561156321.361843,650762715.383018,0
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109354347.03717099,0,0,0,0,0,0,0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104528905.89696999,112705108.130052,151079051.759904,183885498.56529498,249893650.571323,248380375.57238197,236951761.401278,200667040.717725,166618353.241562,194997906.020202,214083239.962064,0,0,0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7208652656.53932,8271856318.5801,9430398292.77805,10388778871.8036,11678100559.6613,11862289073.1199,13069915137.7602,14470880904.1626,16332402745.5998,18276284583.8772,20184559625.1231,22152734396.5387,24346372323.2587,30227771878.4397,31388148854.7144,34126892106.061,37844740367.8543,34887869024.8477,35541232503.34,37424440845.4264,40888379412.3465,44712766591.8152,49147428892.7538,53506078842.5277
root/Europe&CentralAsia,root,260432056239.21118,290241225007.72595,314347283461.67505,335556567038.27704,337764306362.98047,328881226099.25507,361226065679.30237,386823785376.1425,411565311465.9395,440639648231.07965,1606366809125.8975,1678369076045.339,1753725628585.6406,1845389824058.9583,1805960390454.7856,1736384178988.8484,1768721876571.4695,1804713221557.7317,1838658182554.9304,1902028112312.7744,1949449707059.466,1878222765485.034,1849194039714.127,1861721062548.996,1889532215132.1677,1949241429142.9028,2031995256628.3088,2189951858115.6758,2367761115671.996,2520921310637.3447,3591447702843.698,3451830852301.0576,3179256156297.1035,2946122136604.9424,2921075715701.033,3024974142603.413,3071165460239.983,3161535656093.1074,3326684229686.2954,3471946256663.422,3661477485567.4253,3674917656972.1587,3683788014304.5522,3783621898368.5996,3963698103406.575,4153474312613.477,4458486461057.291,4775518741821.711,4797932230392.761,4210244861334.466,4287298423771.2085,4466230900586.423,4423511604708.172,4423260857900.279,4529953050895.727,4626534526921.97,4760854781074.177,4897426980375.939
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074232832.87559,879493558.4618231,971848106.4775711,1260070908.94141,1740342628.21061,2168572986.93821,2266092325.53227,2672898856.6518,2745480372.77127,2878699519.8660197,3252543035.31024,3429952150.50637,3668560113.9767203,3704381141.32107,3390651660.05365,3592167214.42235,3309772660.5787,3244358366.54603,3096839071.01897,3205238569.71876,3312309947.32948,3568665259.8624396
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6294233616.3457,4217136683.71605,539793499.480806,497689578.739652,721152201.996878,596392882.8962519,657821353.28071,671635584.7542549,752231855.0137709,756745246.259559,879337976.530765,925988308.641325,1232859565.56566,1571439033.27168,1870433343.85127,2415038148.86522,3229834713.85607,3816634551.87768,4270859556.49172,3188130880.15022,3095675084.73601,2733481099.75737,2681544958.94876,2493836811.91691,2438972402.11037,2499946711.87108,2214952786.84795,2385504151.26335
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,36957455879.2304,42054060246.7699,47158382697.8282,47323038192.4082,49201140809.0311,46764753021.5861,48550236781.7877,52886809049.93,49463681733.8828,52345404860.7851,54084785140.7789,54054558860.952995,49554612081.5648,49341568342.1476,49220612894.7145,52263243527.4281,53248940866.4257,55576153961.9762,59500401375.579,62154680428.3936,65568425124.2653,71023500466.6609,71120763814.7655,70250295509.1793,73865243722.2716,74007010910.7256,77245361148.7561,77817048965.3058,80486108595.0524,81472632639.7957,86221343283.5141,85263797645.8741,82820380210.7425,86002972179.164,86811917392.8103,87031361280.97,88032838077.8246,92121362862.8252,93601645589.1112,86883264138.2697,84635993965.1121,90264148936.2842,91081861839.831,92506452517.7308,91843180750.0298,92969908367.714,96372421017.0994,101083412052.30301
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975262216.41979,770457204.725525,462274176.23379505,281987291.48307097,532955900.272168,632093468.092044,1336245492.8348901,1857381156.85302,2284578964.64402,2893634736.8127,2667219194.99617,2976619260.4431,4976782723.754479,8663869113.76755,10840330434.4595,10694783467.6623,10987113252.0738,9963401920.8561,10123390847.7639,9210757533.86686,9610688924.87854,10761331517.4971,10998080756.1508,13136912398.5864,13318748128.4001,0,0,0
