root/MiddleEast&NorthAfricaQatar,root,70.0,62.0,65.0,66.0,71.0,70.0,77.0,79.0,77.0,76.0,76.0,73.0,76.0,84.0,83.0,85.0,86.0
root/MiddleEast&NorthAfricaSaudiArabia,root,44.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,49.0,49.0,50.0,51.0,53.0,54.0,60.0
root/MiddleEast&NorthAfricaTunisia,root,0,7.0,9.0,11.0,14.0,16.0,17.0,19.0,20.0,24.0,25.0,26.0,22.0,24.0,26.0,27.0,29.0
root/MiddleEast&NorthAfricaYemenRep,root,0,0,0,0,0,0,0,1.0,4.0,5.0,9.0,9.0,10.0,11.0,16.0,15.0,18.0
root/SouthAsiaAfghanistan,root,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,7.0
root/SouthAsiaBangladesh,root,0,0,0,0,0,0,1.0,1.0,3.0,4.0,5.0,7.0,8.0,10.0,12.0,13.0,16.0
root/SouthAsiaIndia,root,0,0,0,0,0,1.0,3.0,6.0,10.0,14.0,19.0,24.0,29.0,36.0,40.0,44.0,49.0
root/SouthAsiaNepal,root,0,0,0,0,0,0,1.0,3.0,6.0,9.0,13.0,17.0,21.0,25.0,30.0,36.0,40.0
root/SouthAsiaPakistan,root,0,1.0,3.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,7.0
root/SouthAsiaSriLanka,root,0,0,0,0,2.0,6.0,7.0,9.0,10.0,13.0,15.0,15.0,16.0,19.0,20.0,23.0,27.0
root/Sub-SaharanAfricaAngola,root,0,0,0,0,0,0,3.0,4.0,7.0,9.0,11.0,12.0,13.0,17.0,21.0,23.0,22.0
root/Sub-SaharanAfricaBenin,root,0,0,0,0,0,0,0,0,21.0,28.0,33.0,42.0,44.0,39.0,44.0,51.0,57.0
root/Sub-SaharanAfricaBotswana,root,0,1.0,2.0,6.0,12.0,19.0,25.0,30.0,37.0,44.0,50.0,54.0,61.0,65.0,70.0,77.0,83.0
root/Sub-SaharanAfricaBurkinaFaso,root,0,0,0,1.0,3.0,7.0,11.0,14.0,20.0,26.0,31.0,37.0,39.0,43.0,48.0,55.0,60.0
root/Sub-SaharanAfricaBurundi,root,0,0,1.0,1.0,3.0,6.0,8.0,11.0,15.0,19.0,25.0,29.0,33.0,37.0,43.0,50.0,61.0
root/Sub-SaharanAfricaCaboVerde,root,0,0,0,0,0,6.0,9.0,14.0,18.0,19.0,24.0,28.0,34.0,38.0,46.0,50.0,57.0
root/Sub-SaharanAfricaCameroon,root,0,0,0,0,3.0,5.0,5.0,8.0,11.0,14.0,16.0,19.0,22.0,23.0,26.0,30.0,37.0
root/Sub-SaharanAfricaCentralAfricanRepublic,root,0,0,0,0,0,1.0,2.0,4.0,9.0,10.0,11.0,11.0,13.0,13.0,19.0,22.0,24.0
root/Sub-SaharanAfricaChad,root,0,0,0,2.0,1.0,2.0,6.0,7.0,18.0,24.0,30.0,30.0,33.0,36.0,44.0,54.0,39.0
root/Sub-SaharanAfricaComoros,root,0,0,0,0,0,3.0,6.0,9.0,11.0,10.0,13.0,16.0,20.0,22.0,24.0,32.0,35.0
root/Sub-SaharanAfricaCongoDemRep,root,0,0,0,0,1.0,2.0,3.0,4.0,5.0,7.0,10.0,12.0,16.0,20.0,26.0,32.0,42.0
root/Sub-SaharanAfricaCongoRep,root,0,0,0,1.0,1.0,4.0,5.0,7.0,13.0,17.0,20.0,22.0,22.0,24.0,23.0,29.0,23.0
root/Sub-SaharanAfricaCotedIvoire,root,0,0,1.0,1.0,2.0,6.0,9.0,12.0,18.0,16.0,16.0,19.0,22.0,22.0,29.0,34.0,41.0
root/Sub-SaharanAfricaEquatorialGuinea,root,0,0,0,0,1.0,3.0,4.0,7.0,9.0,14.0,9.0,14.0,20.0,36.0,35.0,32.0,43.0
root/Sub-SaharanAfricaEritrea,root,0,0,0,0,0,2.0,6.0,11.0,17.0,22.0,28.0,35.0,41.0,46.0,52.0,57.0,59.0
root/Sub-SaharanAfricaEthiopia,root,0,0,0,0,1.0,2.0,6.0,11.0,17.0,24.0,31.0,37.0,41.0,45.0,52.0,55.0,59.0
root/Sub-SaharanAfricaGabon,root,0,0,1.0,1.0,4.0,9.0,10.0,12.0,15.0,20.0,22.0,26.0,31.0,41.0,45.0,56.0,63.0
root/Sub-SaharanAfricaGambiaThe,root,0,0,0,0,0,2.0,2.0,3.0,5.0,6.0,10.0,16.0,19.0,20.0,22.0,24.0,30.0
root/Sub-SaharanAfricaGhana,root,0,0,0,0,0,1.0,2.0,4.0,7.0,10.0,13.0,20.0,24.0,26.0,29.0,28.0,34.0
root/Sub-SaharanAfricaGuinea,root,0,0,0,1.0,1.0,2.0,5.0,5.0,9.0,14.0,18.0,20.0,24.0,24.0,27.0,28.0,35.0
root/Sub-SaharanAfricaGuineaBissau,root,0,0,0,0,0,0,1.0,2.0,5.0,7.0,9.0,12.0,16.0,17.0,21.0,25.0,33.0
root/Sub-SaharanAfricaKenya,root,0,0,0,0,2.0,4.0,8.0,12.0,17.0,23.0,29.0,36.0,40.0,42.0,48.0,57.0,64.0
root/Sub-SaharanAfricaLesotho,root,0,0,0,0,1.0,3.0,6.0,14.0,18.0,24.0,29.0,29.0,31.0,33.0,35.0,40.0,53.0
root/Sub-SaharanAfricaLiberia,root,0,0,0,0,0,0,2.0,3.0,4.0,6.0,10.0,13.0,12.0,15.0,16.0,17.0,19.0
root/Sub-SaharanAfricaMadagascar,root,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0
root/Sub-SaharanAfricaMalawi,root,0,0,0,0,1.0,3.0,6.0,11.0,16.0,21.0,26.0,33.0,41.0,47.0,53.0,58.0,66.0
root/Sub-SaharanAfricaMali,root,0,0,0,1.0,3.0,3.0,7.0,11.0,15.0,19.0,22.0,26.0,25.0,25.0,28.0,32.0,35.0
root/Sub-SaharanAfricaMauritania,root,0,0,0,0,0,2.0,4.0,6.0,8.0,10.0,12.0,13.0,14.0,17.0,18.0,21.0,23.0
root/Sub-SaharanAfricaMozambique,root,0,0,0,0,1.0,1.0,3.0,6.0,9.0,10.0,13.0,16.0,17.0,27.0,35.0,44.0,54.0
root/Sub-SaharanAfricaNamibia,root,0,0,0,0,3.0,7.0,15.0,24.0,30.0,33.0,43.0,51.0,55.0,58.0,59.0,63.0,64.0
root/Sub-SaharanAfricaNiger,root,0,0,0,0,0,1.0,3.0,4.0,4.0,11.0,13.0,17.0,21.0,23.0,22.0,26.0,32.0
root/Sub-SaharanAfricaNigeria,root,0,0,0,1.0,2.0,3.0,4.0,5.0,8.0,10.0,11.0,13.0,16.0,21.0,23.0,26.0,30.0
root/Sub-SaharanAfricaRwanda,root,0,0,0,0,3.0,9.0,17.0,24.0,33.0,40.0,47.0,52.0,60.0,65.0,68.0,74.0,80.0
root/Sub-SaharanAfricaSenegal,root,0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,21.0,24.0,28.0,30.0,29.0,33.0,39.0,44.0,52.0
root/Sub-SaharanAfricaSierraLeone,root,0,0,0,0,0,1.0,2.0,2.0,4.0,7.0,11.0,14.0,14.0,15.0,17.0,21.0,26.0
root/Sub-SaharanAfricaSomalia,root,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,4.0,6.0,7.0,8.0,10.0,11.0
root/Sub-SaharanAfricaSouthAfrica,root,0,0,0,0,1.0,2.0,4.0,7.0,10.0,15.0,20.0,27.0,34.0,40.0,45.0,49.0,56.0
root/Sub-SaharanAfricaSouthSudan,root,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,2.0,4.0,6.0,9.0,10.0
root/Sub-SaharanAfricaSudan,root,0,0,0,0,0,0,0,0,3.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,10.0
root/Sub-SaharanAfricaSwaziland,root,0,1.0,1.0,2.0,3.0,6.0,10.0,14.0,19.0,23.0,33.0,38.0,44.0,50.0,60.0,69.0,79.0
root/Sub-SaharanAfricaTanzania,root,0,0,0,0,0,1.0,4.0,10.0,11.0,15.0,18.0,20.0,33.0,39.0,48.0,55.0,62.0
root/Sub-SaharanAfricaTogo,root,0,0,0,1.0,2.0,4.0,5.0,6.0,9.0,14.0,19.0,23.0,25.0,30.0,34.0,39.0,51.0
root/Sub-SaharanAfricaUganda,root,0,1.0,1.0,2.0,4.0,8.0,8.0,9.0,13.0,16.0,20.0,24.0,33.0,44.0,55.0,60.0,67.0
root/Sub-SaharanAfricaZambia,root,0,0,0,2.0,3.0,6.0,9.0,17.0,24.0,29.0,34.0,40.0,44.0,50.0,55.0,64.0,65.0
root/Sub-SaharanAfricaZimbabwe,root,0,0,0,0,1.0,2.0,5.0,8.0,12.0,18.0,29.0,38.0,44.0,52.0,61.0,68.0,75.0
