root/EastAsia&PacificAustralia,root,176.615389661544,174.83235616717099,177.31070811906798,178.637999115712,171.68309336690902,168.657454175237,172.98590002258203,170.629676700432,167.405242661924,162.883710034127,159.537229273116,153.096714679048,152.367631014923,149.763666632266,146.448308309009,142.932628026202,144.741422968901,144.255647539452,144.312733356921,142.064383790292,139.714220225681,137.136784687167,130.350816920687,126.72623236065701,122.355152564606,124.66783808915301
root/EastAsia&PacificBruneiDarussalam,root,78.8103481031731,86.3986839278707,88.6805477574916,85.10859104358971,76.55965266735271,87.7976689989031,85.9086593016413,90.0500476619713,90.173910850739,89.21964776796041,87.20946528343109,78.5882949777166,73.9328623011372,83.4207435050912,76.1025194375617,73.20776062581609,99.6419908084942,101.878394936015,114.04832613421001,99.71584573767392,103.49913210057801,119.237544516896,116.851953340355,94.8301727089943,113.44994860786801,0
root/EastAsia&PacificCambodia,root,0,0,0,0,0,242.475252436292,239.483074508879,233.986496526003,254.45654219852798,226.052503274954,202.749347422533,189.68129995539903,207.250828871639,196.75980219312598,146.877874168968,131.478341358334,118.467192766674,109.01690094455601,102.49062605684999,149.131630016569,146.793686868347,143.42862692726,139.253415708607,133.934996283546,133.44976023901,0
root/EastAsia&PacificChina,root,502.483594259914,447.75284738012704,405.353407431785,377.08815300286597,349.343266354461,338.069525865794,316.089576894591,289.07266323973704,269.903104615798,255.52805450791,242.92072044981498,233.348336349416,228.240634699012,237.03993550104,245.541341813402,243.67553112546398,236.338109946147,223.76247424066398,210.48675807151,205.558236462192,205.202582809765,200.925774713054,193.36199745345502,185.23248236134603,175.310890661362,0
root/EastAsia&PacificFiji,root,66.5817769921177,0,0,0,0,0,0,0,0,0,0,0,0,0,109.88238917174,94.7004910069081,89.9217145304134,85.0147343560075,0,0,0,0,0,0,0,0
root/EastAsia&PacificHongKongSARChina,root,56.002989961047,54.961110812849704,61.4682300732724,57.3813678806869,54.636659396933005,53.152092554187604,50.245357798051394,45.9830075541395,63.7866918563268,76.2940733618831,59.9428405635888,62.129346374318,56.7176165115621,56.6190838552328,48.92244162486771,45.0723451498438,44.41381281275821,44.813111696814296,43.0212234890798,46.4275239604217,40.4643293437354,41.672590313218706,39.594708375516205,37.574978891465996,37.32725093997529,0
root/EastAsia&PacificIndonesia,root,117.548221152125,115.334115981792,112.89046076493601,116.432691987001,108.41255242953699,110.490307907902,106.19542930981399,104.837103554533,118.03935381453199,122.67961849577,126.738737027406,125.156660905145,124.214556680625,118.884197310196,120.66412230632601,116.186464879202,112.71846399310301,105.493859493228,101.478502964507,104.84221724077601,103.70319691556101,94.0906260783029,92.06737351779829,89.49693186774851,88.36380185969341,0
root/EastAsia&PacificJapan,root,116.117718874589,113.39341019865499,115.07436995556401,116.42393102475,121.556093939359,121.3867954061,120.20905182598699,120.185281747519,119.30768118761999,121.511832355261,120.567099428088,118.141656849081,117.79642574131901,115.141965935517,116.260336465291,113.942512464295,112.166730124104,109.34484845623501,106.356337855772,107.189999910236,108.903303571323,100.932013427638,97.26689295506858,96.0367036642248,92.9569495105435,90.5038927637144
root/EastAsia&PacificKiribati,root,50.086060556742794,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0190532622374,43.8478683457,55.690299445834704,59.939361597086894,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaRep,root,186.316032252823,181.474007401856,189.752581805893,199.216885590695,193.71071982845402,193.77348083489798,195.681158634556,201.124950678433,194.262243954399,192.999474891718,192.83681300857103,187.332542126688,181.347228272719,179.770752346497,176.085086788009,171.033003905615,165.281557017597,162.955522132817,161.946189224455,162.336070118926,166.231889976327,167.04568013652099,165.167791140684,160.733699547876,158.239841759835,158.388512627723
root/EastAsia&PacificMalaysia,root,114.711516348489,129.196267701148,130.82234141366501,128.72702076647101,117.26373119857901,115.51844072626601,116.20354199194999,126.01544326025,129.304031385436,123.409636874032,129.28194774672,133.850660803009,131.278059421649,132.954312798468,133.899319046721,137.890714253402,131.313739773608,135.273364730895,134.88888426484502,130.136790357234,123.668754373429,122.46864600985701,118.151707187279,127.27211396500799,122.652870702966,0
root/EastAsia&PacificMarshallIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.18946235054298,172.16992712552502,175.584197082742,180.688932389138,0,0,0,0,0,0,0,0
root/EastAsia&PacificMongolia,root,304.63057130794203,373.496744736043,360.27396785064104,347.987789734628,294.635783804813,276.31681236479,227.653665708953,214.618601145401,209.339975024658,203.38027082961602,214.74574322570598,210.167071944191,214.870183053883,196.12628945690497,182.56022532122398,196.07161815843398,205.49334655096501,195.258578073171,179.98174980970902,189.3832136937,188.535325569704,175.87210681402198,173.248907734323,170.995158378438,161.978727800047,0
root/EastAsia&PacificMyanmar,root,353.80890859734296,350.19196538566706,329.24934970823,308.006823330676,304.632625012145,294.612365976021,277.308273364934,267.989403686376,260.006451289131,235.172726725611,213.251269676034,187.162046442285,172.713996708991,164.548514417629,152.86779724683998,135.059946086471,121.13281396196699,112.224914352021,98.12534784108651,84.092668244698,75.12355264417441,72.68259911432759,74.01737011903991,72.4301064857447,77.95974161498059,0
root/EastAsia&PacificNewZealand,root,162.82884434312,169.683951923708,171.325628392,169.471650609266,166.817349895128,161.808767037864,162.091782827494,164.357931018378,160.379347364394,158.604904492887,160.39652499965598,154.648124214575,147.391609161841,139.165982367339,138.147868742617,130.618924374186,127.39889124650601,124.15172814959499,128.060844933792,126.620877156781,131.54413988767598,127.60301421021299,130.593500675952,129.071485503652,132.34213897267202,125.877866776177
root/EastAsia&PacificPhilippines,root,115.565984029323,116.070839071161,120.942624868431,118.347585254002,121.491232226146,121.58636946480101,118.797376723859,118.861077466887,122.98889317496099,122.473269915585,121.386029607871,112.960185857955,110.47642809518999,105.514231204854,98.5748244003686,94.2357810223765,88.8861380293932,83.537245561709,83.2328350290626,78.3516025428701,77.0096094715356,74.78652024306359,74.5622736251961,72.12224057806941,72.31282246798649,0
root/EastAsia&PacificSamoa,root,72.7492416057142,0,0,0,0,0,0,0,0,0,0,0,0,0,60.76123832808471,59.3782098383872,58.231738747096394,55.729755408708,0,0,0,0,0,0,0,0
