root/.readthedocs.yml,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,0,0,0,0,0,0
root/.travis.yml,root,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0
root/Makefile,root,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo,root,559.0,1819.0,1668.0,15789.0,2121.0,1748.0,16326.0,16288.0,17028.0,18018.0,20106.0,14656.0,14650.0,10910.0,11160.0,11257.0,78875.0,11370.0,10959.0,10935.0,10314.0,10314.0,11255.0,12625.0,12569.0,12564.0,12695.0,13609.0,13609.0,13627.0,13767.0,15978.0,15974.0,16021.0,16314.0,16317.0,16317.0,17241.0,17241.0,18512.0
root/demo/Makefile,root/demo,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5,root/demo,0,0,0,0,0,0,0,0,0,0,0,0,370.0,495.0,495.0,501.0,503.0,504.0,0,0,0,0,781.0,781.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0,776.0
root/demo/allegro5/KeyboardHandleriOS.h,root/demo/allegro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/demo/allegro5/KeyboardHandleriOS.m,root/demo/allegro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
root/demo/allegro5/Makefile,root/demo/allegro5,0,0,0,0,0,0,0,0,0,0,0,0,33.0,25.0,25.0,25.0,25.0,25.0,0,0,0,0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
root/demo/allegro5/allegro.c,root/demo/allegro5,0,0,0,0,0,0,0,0,0,0,0,0,337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5/main.c,root/demo/allegro5,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,164.0,164.0,166.0,167.0,0,0,0,0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
root/demo/allegro5/nuklear_allegro.h,root/demo/allegro5,0,0,0,0,0,0,0,0,0,0,0,0,0,306.0,306.0,312.0,312.0,312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5/nuklear_allegro5.h,root/demo/allegro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.0,464.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0
root/demo/allegro5_complex,root/demo,0,0,0,0,0,0,0,0,0,438.0,438.0,439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5_complex/Makefile,root/demo/allegro5_complex,0,0,0,0,0,0,0,0,0,33.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5_complex/allegro.c,root/demo/allegro5_complex,0,0,0,0,0,0,0,0,0,405.0,405.0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5_simple,root/demo,0,0,0,0,0,0,0,0,0,286.0,277.0,278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5_simple/Makefile,root/demo/allegro5_simple,0,0,0,0,0,0,0,0,0,33.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/allegro5_simple/allegro.c,root/demo/allegro5_simple,0,0,0,0,0,0,0,0,0,253.0,244.0,245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple,root/demo,0,0,0,0,0,0,0,0,0,0,1734.0,2075.0,2067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/Mac_GL,root/demo/apple,0,0,0,0,0,0,0,0,0,0,400.0,400.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/Mac_GL/main.m,root/demo/apple/Mac_GL,0,0,0,0,0,0,0,0,0,0,400.0,400.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/ZahnradBackend.h,root/demo/apple,0,0,0,0,0,0,0,0,0,0,81.0,81.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/ZahnradBackend.m,root/demo/apple,0,0,0,0,0,0,0,0,0,0,774.0,774.0,766.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/iOS_CoreGraphics,root/demo/apple,0,0,0,0,0,0,0,0,0,0,0,341.0,341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/iOS_CoreGraphics/main.m,root/demo/apple/iOS_CoreGraphics,0,0,0,0,0,0,0,0,0,0,0,341.0,341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/iOS_GL_ES,root/demo/apple,0,0,0,0,0,0,0,0,0,0,225.0,225.0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/iOS_GL_ES/main.m,root/demo/apple/iOS_GL_ES,0,0,0,0,0,0,0,0,0,0,225.0,225.0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/tvOS_GL_ES,root/demo/apple,0,0,0,0,0,0,0,0,0,0,254.0,254.0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/apple/tvOS_GL_ES/main.m,root/demo/apple/tvOS_GL_ES,0,0,0,0,0,0,0,0,0,0,254.0,254.0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/demo/calculator.c,root/demo,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
root/demo/d3d11,root/demo,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.0,1440.0,1450.0,1452.0,1420.0,1435.0,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,1432.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0
root/demo/d3d11/build.bat,root/demo/d3d11,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
root/demo/d3d11/main.c,root/demo/d3d11,0,0,0,0,0,0,0,0,0,0,0,0,0,278.0,277.0,277.0,279.0,280.0,280.0,278.0,278.0,278.0,278.0,278.0,278.0,277.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,299.0,299.0,299.0,299.0,299.0,299.0
root/demo/d3d11/nuklear_d3d11.c,root/demo/d3d11,0,0,0,0,0,0,0,0,0,0,0,0,0,587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
