root/EastAsia&PacificAustralia,root,0,0,0,0,0,0,0,0,19.159999847412102,18.7999992370605,19.4699993133545,19.5799999237061,19.6900005340576,20.8799991607666,20.0100002288818,20.1299991607666,20.5100002288818,20.5100002288818,22.4200000762939,21.8299999237061,21.719999313354503,22.25,22.030000686645497,22.809999465942397,23.969999313354503,22.0200004577637,23.5900001525879,23.7999992370605,23.5799999237061,24.809999465942397,25.469999313354503,23.649999618530302,24.4300003051758,24.6800003051758,0
root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26000022888184,0,0,0
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2099990844727,0,0,0,0,0
root/EastAsia&PacificHongKongSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.829999923706051,6.9899997711181605,7.610000133514401,9.68000030517578,8.56999969482422,10.7600002288818,10.039999961853,9.76000022888184,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0400009155273,17.4300003051758,18.2900009155273,18.6700000762939,17.2399997711182,17.8099994659424,18.659999847412102,19.0300006866455,19.8099994659424,20.0,19.5799999237061,19.9699993133545,20.0100002288818,24.1100006103516,20.0400009155273,18.979999542236303,18.5,19.3299999237061
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1599998474121,11.9200000762939,0,11.640000343322802,12.6599998474121,13.229999542236301,13.390000343322802,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11999988555908,8.310000419616701,11.130000114440902,7.869999885559079,8.53999996185303,7.82000017166138,7.849999904632571,7.78000020980835,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82000017166138,0,0,0,0,0,0,0
root/EastAsia&PacificMacaoSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10999965667725,7.610000133514401,9.27999973297119,7.869999885559079,6.82999992370605,0,3.9300000667572004,4.96999979019165,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78999996185303,5.07999992370605,4.42999982833862,4.17000007629395,4.480000019073491,3.1800000667572004,3.91000008583069,3.1800000667572004,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.489999771118198,10.9099998474121,10.1099996566772,9.47999954223633,12.3999996185303,8.57999992370605,11.5600004196167,10.9099998474121,12.729999542236301,0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.449999809265139,0,0
root/EastAsia&PacificNewZealand,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.520000457763697,21.3899993896484,22.3400001525879,20.8099994659424,21.7299995422363,21.719999313354503,21.1100006103516,21.4300003051758,20.9699993133545,22.1200008392334,0
root/EastAsia&PacificPalau,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47000026702881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.510000228881804,21.2199993133545,20.1100006103516,21.8700008392334,20.1499996185303,21.2800006866455,21.940000534057603,20.3299999237061,22.6599998474121,24.690000534057603,19.2800006866455,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3899993896484,0,0,0,0,0
root/EastAsia&PacificSingapore,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69000005722046,5.26000022888184,0,0,0
root/EastAsia&PacificThailand,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7399997711182,12.9899997711182,9.30000019073486,12.3000001907349,11.859999656677198,10.6099996566772,11.6499996185303,11.390000343322802,0
root/EastAsia&PacificVietnam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.710000038147,12.279999732971199,12.6700000762939,10.8100004196167,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05999994277954,8.96000003814697,8.88000011444092,11.3100004196167,19.8600006103516,18.9200000762939,14.0,19.3999996185303,17.8999996185303,0,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.600000381469698,26.2000007629395,26.9500007629395,24.0200004577637,21.989999771118196,19.2600002288818,22.239999771118196,21.9200000762939,0
root/Europe&CentralAsiaAustria,root,0,0,0,0,0,0,0,0,0,0,0,0,10.4499998092651,9.85000038146973,8.28999996185303,9.23999977111816,8.920000076293949,8.52000045776367,8.14999961853027,8.52000045776367,8.439999580383299,15.6599998474121,16.9599990844727,16.5300006866455,17.1100006103516,17.6000003814697,21.1000003814697,20.3099994659424,19.5699996948242,20.479999542236303,21.6100006103516,21.409999847412102,22.899999618530302,21.969999313354503,0
root/Europe&CentralAsiaAzerbaijan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8600001335144,5.07999992370605,3.5199999809265097,3.5599999427795397,3.08999991416931,0,14.210000038147,14.279999732971199,0
root/Europe&CentralAsiaBelgium,root,8.300000190734862,6.94000005722046,6.360000133514401,6.84000015258789,6.23000001907349,6.130000114440921,5.57999992370605,5.82999992370605,6.32999992370605,6.619999885559079,7.57999992370605,8.67000007629395,7.889999866485599,8.27999973297119,7.7600002288818395,9.27000045776367,17.8700008392334,16.9300003051758,18.3600006103516,16.75,17.479999542236303,17.3400001525879,19.7399997711182,18.6700000762939,19.2099990844727,18.5400009155273,19.3199996948242,18.3999996185303,18.75,18.8999996185303,19.090000152587898,19.0400009155273,19.5400009155273,18.3500003814697,0
root/Europe&CentralAsiaBosniaandHerzegovina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.949999809265139,6.0100002288818395,3.97000002861023,0
root/Europe&CentralAsiaBulgaria,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4600000381469704,3.57999992370605,3.3800001144409197,6.389999866485599,6.119999885559079,4.949999809265139,3.4000000953674303,5.23999977111816,4.59999990463257,6.860000133514401,4.449999809265139,4.8899998664856,5.92999982833862,5.75,5.449999809265139,5.369999885559079,5.21000003814697,0
root/Europe&CentralAsiaCroatia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5299997329712,9.55000019073486,10.6300001144409,11.460000038147,11.5699996948242,11.3000001907349,10.770000457763699,10.6400003433228,9.72999954223633,10.6199998855591,10.3100004196167,10.260000228881802,10.3699998855591,13.289999961853,12.630000114440902,0
