root/EastAsia&PacificAustralia,root,0,0,0,1.0,0,0,0,1.0,0,0,0,0.7,0,0,0,0,0,1.0,0,0,0,0,0,0.7,0,1.0,0,0,0,0,0.4,0,0.3,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,66.6,0,0,57.0,0,0,42.0,0,0,40.5,0,0,31.9,0,0,18.7,0,0,14.7,0,11.2,7.9,6.5,1.9,1.4,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,3.5,0,0,0,0,1.4,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,71.4,0,0,71.4,0,0,58.8,0,0,58.5,0,0,47.4,0,66.6,41.7,39.3,35.5,23.0,22.6,23.9,21.1,27.4,22.5,21.4,18.2,15.7,13.3,11.7,9.4,7.9,7.2,6.5
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0.3,0,0.3,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,0,0,0,0,52.4,0,0,0,0,33.8,0,0,0,0,27.0,0,0,0,0,22.7,0,0,0,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,2.9,0,0,2.1,0,1.6,0,0,1.3,0,0,1.8,0,0.4,0,0,0,0,0,0,0.4,0,0,0.5,0,0.3,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,16.0,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,26.9,0,0,0,10.6,0,0,0,0,1.3,0,0,0.8,0.6,0.4,0,0.2,0,0.5
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0
root/EastAsia&PacificPapuaNewGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,0,28.1,0,0,25.1,0,0,26.6,0,0,25.0,0,0,17.7,0,0,14.5,0,0,13.1,0,0,14.7,0,0,10.7,0,0,12.1,0,0,8.3,0
