root/EastAsia&PacificAustralia,root,6.80147058823529,6.8850406843313205,6.87732342007435,6.72622175512349,7.08386277001271,7.13025580711555,7.07585097829,6.947981084030559,6.79744525547445,6.9453044375645,7.0801419764618005,7.07270650932623,6.6986589534578,6.58190419869899,6.72115785089546,7.303121455693081,7.37350049607649,7.38658546107597,7.570502715011389,7.73130140916916,7.95001927277399,8.043897028778241,8.075650610883889,8.11944304646871,8.34248802566243,8.356821533235019,7.80882611686047,7.303159840563801,7.83464841840654,0,8.898880312797411,0,0,0,0,0,0,0,0,7.53944105923686,6.9012072338317,6.980129333280639,7.131803657708519,7.307800466359941,6.88531668923826,7.0699077392866805,7.72576377195093,8.56061687848065,8.87367012182612,8.76638978513077,8.72138424232461,0
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08622849399944,0,0.31797206736299893,0,0,0,0,0.127966836301745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.344572647318198,11.453411036722901,11.5889984431759,11.828557095378402,11.996562682404802,10.049000443089101,10.1812692441324,11.2596469531173,12.016130999325199,12.181253408578902,13.1073493440071,12.8259657506969,11.9765713238393,9.77536134810907,9.95014046265526,11.4062272543469,11.867664616356,11.5288408831766,11.4096122189066,11.9087529144874,12.028193153047399,11.5254178971296,11.3085596547335,10.945597656802098,11.1238096738042,10.989953659925098,10.4352318848741,10.793602208064101,0,0,0,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,4.03204414027269,0,3.00731361205109,3.12989954125777,2.2851265539754904,1.5537347431407902,1.6498625114573797,1.70025551862596,2.20353038739486,3.55052991965954,2.8018989814007997,3.13033946935749,3.26255721573609,3.4742728580545403,3.3191203094547896,6.49046621328995,5.63424527168741,5.648159712548161,4.09924885190072,5.02341282090013,4.57653716971888,3.91026369783292,5.12428043789306,6.51484462448697,5.82169435145105,6.35604933951535,3.1124908443626804,0,0,0,0,0,6.89674238740532,4.5794477652233,5.3144264629111,4.73201273487362,5.07684236275621,5.92027530966592,5.4436951885921,5.32808647457859,4.82660922302871,5.8515091976073395,5.936683191910631,5.790220258471299,0,0,0
root/EastAsia&PacificHongKongSARChina,root,0,0,0,0,0,0,0,0,0,0,1.68897092754961,1.86906929933864,1.5838339705079199,1.4627965906473201,1.6893527734437999,1.7244308528712202,1.6559795804021697,1.58178484442133,1.5621136859140101,1.50014403155399,1.6079894723559198,1.6242951083800101,1.6186278716018603,1.58617870841979,1.48686795103612,1.59473559402419,1.87946413877094,1.8046426402752802,2.12482843162935,1.84785312702124,2.09492146708437,2.31219598089494,2.2242492281785,2.71078572112164,2.5875682329681804,2.96263885164222,3.3436221813371403,3.6973320143936497,3.6276301531594197,3.29191151701164,4.18226548293935,3.59490418584734,4.596506852703969,4.62544850984891,5.7247156035995195,6.14860864416815,6.7758100158735095,6.56445753839993,7.793799156502909,7.58123771822402,8.59255913735674,9.20475601209689
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,6.0407261862232495,4.68243935642639,8.28981813648767,7.18704363093382,7.4576128149205,12.1095304938091,12.3417330615774,13.800726558157,13.134142545907302,10.9390601252639,11.392941176470599,13.1738719066537,13.3697583475113,11.8376782051476,11.7121667955601,12.5758437197402,10.7790414143255,10.256914566687199,10.395439338247,8.69925949772725,8.94827423866626,11.196166413041198,9.217824172428449,8.82910392424202,9.05962081171767,8.481349858227361,9.31983084581384,0,13.4805179492828,11.3928672773887,10.5325953984308,10.9541382014974,8.884953676728571,11.7260799805268,9.48492946281515,10.964177532311599,11.326046500782098,13.341678296015699,17.5811710611773,17.2121302921859,14.015899099308902,13.681142234455303,12.1597464480604,13.226743650071098,0
root/EastAsia&PacificJapan,root,10.664572369170699,11.03120908855,11.286598319017301,10.977250946728802,10.9888070328365,10.8350607997504,11.049851505114301,10.548182830718401,10.612019445543,9.50427645820558,9.091131212021,9.22309350894246,9.16210233466418,8.828912055850179,8.918243672094329,9.09002533229877,9.189321295590789,8.67956709106643,8.551057933797441,8.6904412048727,9.19859272024072,9.157832463174712,8.8649274891005,9.57795039660144,10.0,9.83323599676681,9.89790319094099,9.51348337231456,9.26242066097614,9.77255479498373,10.0285561024864,10.104526514477,10.2029495101219,9.95036555100946,10.093626395634098,9.98170683210053,10.6107118015303,10.4003339140534,10.8559033997928,11.2825091857052,11.344533555039598,11.2378812958146,10.7257410055261,10.1915979510826,9.91540012335564,10.213989437073302,11.853273400714901,11.653678271830099,0,11.426323221668301,0,0
root/EastAsia&PacificKoreaRep,root,9.60912052117264,6.94753952232389,9.5067264573991,8.2051282051282,9.129941272269651,12.5291569476841,12.1640735502122,10.7866398977916,10.5813953488372,8.940286889803179,8.47715736040609,9.55254410636666,10.534119263732698,9.91141321685357,9.42486019046258,9.4559791033481,8.92070484581498,10.3145821033988,9.390469063008881,9.44345457056844,9.32000765110941,8.805873286282141,8.77435763174627,8.13332522352655,8.41303490435812,8.45007373567977,8.63591860187747,9.198163193217939,9.09543491600384,9.624877632209289,9.878090358725801,9.76514882651565,9.31583139436434,9.23566147770584,9.82340077752253,11.4721076426021,9.467644087450301,9.53802403532838,9.48247108562981,9.96879978209372,9.62321016030866,8.95966395462857,8.64853113720576,7.82701367275017,6.829485189482571,6.752713325898321,6.87019027935765,7.068406593598911,10.455619431266001,10.644817922392699,10.886646651248501,10.866587026817902
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72042163438849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMacaoSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6975745868212061,0.6972928630024611,0.340130795751457,0.319529652351738,0.39529697952564397,0.512513880584266,0.373864028528701,0.587061765027598,0.6880127017729561,0.9018970152901881,1.14878977761396,1.18565412162343,1.23270911460305,1.05192144779211,0.858918194239017,1.02674770877334,0.9181855941422791,1.20741990078209,1.22298054359751,0.968064164639361,1.24151000796842,2.00664597689775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
