root/EastAsia&PacificAustralia,root,680.68501324,732.62500553,762.06932023,814.45747081,868.4847302000001,895.26949874,952.4306037999999,975.4789961000001,1021.70183471,1091.97604692,1126.91840104,1160.7666012,1231.07566896,1356.23709868,1399.41757805,0
root/EastAsia&PacificBruneiDarussalam,root,290.66702503,317.58583474,319.14964335,350.77072917,346.22066111,298.66567304,243.35739024,218.9633773,165.33052154,193.87802504,148.54583448,130.19301862,136.80894942,146.13457025,112.38949523,125.25507309999999
root/EastAsia&PacificCambodia,root,49.83414751,52.56946589,56.03050712,59.39330376,61.86489361,74.37091962,64.34872217,53.65591305,80.74679278,90.8882991,90.13924256,120.76030599,127.18145812,130.86082898,128.33004554,125.74538471
root/EastAsia&PacificChina,root,101.22530651,104.59906558,115.47678436,127.01024146,134.52515886,144.92588057,153.35942218,158.50110281,169.16446518,186.75560669,191.23869035,207.39127848,233.46219453,257.08524596,278.86356138,306.5464219
root/EastAsia&PacificFiji,root,30.03119567,32.20841432,32.33688442,34.596667,41.25280233,39.8261402,53.48375289,62.27881676,59.085936100000005,83.28995895,79.43308715,89.19617213,94.55223569,104.55706869,111.44153390000001,113.48570943
root/EastAsia&PacificIndonesia,root,62.48500692,66.06665684,70.79321697,81.09455371,82.04750466,116.59674552,124.78458138,134.64646131,133.60614018,139.19374054,194.35035654,200.13342324,205.38308065,207.35079117,216.31015723,225.97511571
root/EastAsia&PacificJapan,root,372.93963303,383.19021826,403.60582057,439.02040698,457.29452657,461.91680889,505.62792315,508.85997962,535.22686557,558.57647456,576.97671962,614.31572706,640.88836987,657.77357744,673.4464046,0
root/EastAsia&PacificKiribati,root,4.56538073,4.27384731,4.67401065,4.52632313,4.38476018,5.28324069,4.65377345,4.69062972,5.92445064,5.77570242,5.42669377,5.59137125,6.25643967,5.97624218,6.07653206,6.51752227
root/EastAsia&PacificKoreaRep,root,330.73872569,356.28288184,382.74188156,442.72545247,476.80138655,533.3997308999999,600.1478829,664.20752415,710.25189646,757.29802192,831.46683491,877.77697622,947.49267013,994.36019544,1056.41621255,1114.52501137
root/EastAsia&PacificLaoPDR,root,37.87068892,50.54519945,51.35829478,69.99211416,77.7471635,80.46068454,76.5491048,63.08012493,58.52893647,67.06150867,72.45499329,47.92293868,54.16016483,65.9634003,75.3516649,79.31562928
root/EastAsia&PacificMalaysia,root,169.92611114,179.54447713,192.57549878,224.2050124,245.63894059999998,258.44746263,281.56371614,310.61133317,298.99494463,309.37719326,331.0597088,362.48111948,392.86101809,416.9841399,459.45217124,509.52022876
root/EastAsia&PacificMarshallIslands,root,60.12993775,64.17083761,66.79302782,69.50743124,73.78392744,78.36767476,82.30957526,89.40505252,93.92356479,92.3982948,98.86556051,102.36416308,101.5645712,102.84304087,109.06840314,114.17892791
root/EastAsia&PacificMicronesiaFedSts,root,10.32751031,11.69267685,12.47398606,14.12100751,15.66659286,17.84791079,17.59031384,16.9907805,16.38090323,16.14978733,15.23039994,14.82390317,13.675237699999998,12.53072826,11.81930218,12.50791539
root/EastAsia&PacificMongolia,root,50.71670069,52.32631337,54.88801779999999,50.62396426,60.53196318,72.01440322,65.38959089,71.83564247,78.02187127,78.75345424,85.49977766,109.49182242,128.61837648,177.0403628,185.3109517,201.59219161
root/EastAsia&PacificMyanmar,root,18.83084434,21.18499354,25.97135427,29.55646628,33.75684853,38.77500631,39.185790600000004,43.87761773,51.73373342,57.36199012,53.727436899999994,53.74892202,56.92606255,58.37265821,182.04519217,197.51004508
root/EastAsia&PacificNauru,root,52.09665414,50.398215,48.44098563,48.07302864,50.10931705,38.64610111,39.23911314,35.61695068,57.70807502,41.156197799999994,44.10154613,44.85668394,42.73477763,58.07380716,73.54844173,102.34728667
root/EastAsia&PacificNewZealand,root,353.11703875,399.38387387,405.38997355,0,404.39323083,431.5690443,477.63385509,429.56925985,527.25425881,571.07418691,583.8349107999999,608.16326563,627.95485775,675.41811323,0,0
root/EastAsia&PacificPalau,root,199.88829592,196.65621857,254.41250501,258.30202719,274.74582475,297.73397027,333.80533015,368.41454513,362.63775539999995,375.12196779,405.33154593,400.26463686,397.42189023,395.23682223,395.18576125,390.49670205
root/EastAsia&PacificPapuaNewGuinea,root,3.99699325,4.25924958,4.97564722,4.76253607,5.14112777,4.74108201,4.79142739,4.90860504,4.97636607,6.66100853,7.76452079,8.85976609,7.95878142,6.92472642,4.99258079,5.68102477
root/EastAsia&PacificPhilippines,root,54.99958171,56.53029129,58.42231919,71.89839697,76.6652508,104.0429341,114.67053387,127.67483603,140.49340574,149.26284281,156.80871487,174.42334564,193.93796342,209.88584735,205.64603449,219.66646989
root/EastAsia&PacificSamoa,root,17.33694455,21.55046676,25.37145846,27.19569789,28.00601228,32.52752545,33.92490885,37.09983215,40.72624401,40.04881676,39.21155968,40.63731315,41.47444955,41.76580918,42.77419182,41.60341248
root/EastAsia&PacificSingapore,root,898.81889297,953.30553438,992.95782266,1012.10160617,1039.17435842,1067.32917982,1115.38831657,1184.4333861,1275.18519831,1231.13939273,1305.20874928,1335.16262662,1415.89888782,1594.35143073,1629.96806189,1771.59582769
root/EastAsia&PacificSolomonIslands,root,3.03702654,2.99537588,2.71157094,2.7698424,4.77271333,5.14597086,5.79913027,6.03081816,6.01032786,5.65473208,5.87308377,5.66787889,5.68232567,6.21262745,5.97766037,5.68796036
root/EastAsia&PacificThailand,root,94.97176287,97.07470804,94.88862142,98.20348249999999,99.88948526,109.79369708,84.33254041,80.10284216,92.00812504,107.79405067,105.87646282,101.19360565,112.53221391,113.34359159,128.63068024,128.74429561
