root/Europe&CentralAsia,root,29608788735.603146,29466377131.959206,32079363604.359497,33006413965.728245,36117193529.59075,40986579242.55143,42860173680.28851,44520671203.55053,46267214006.55778,47945968654.93299,67643237724.18965,60548907439.470375,60517365253.0421,70978301340.15834,70007164186.54718,64231235433.213,80618426353.1616,85031848795.73193,98741657079.01884,93883301436.44266,99150938420.76768,121301726986.57457,142003612492.375,157205092706.55045,177335145261.58096,167674750535.72894,139128458802.92236,119697936791.71304,144826738073.49216,173392647590.7971,210048200406.44482,213474806959.41116,268408545105.7181,525725588162.20514,369445980017.14954,900587989638.1592,1002507975693.8612,1284552230219.3923,1375813033657.799,1509648345798.7297,1678044301489.059,1746363623303.5884,1796914042516.8652,1796362740226.1245,2139713423702.2285,2243007412785.838,2409177049156.89,2878382314953.3667,2846847379244.361,2311565391966.8374,2436941381980.459,2424309143158.426,2490435674468.751,760777731050.7452
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54456274709.5929,58456694018.5706,33301764831.5475,51832283981.3919,34705771509.4489,47324143210.5667,56915161694.325,60569727906.3641,67237763966.2543,72901029391.6641,80197799207.3023,82997382518.6821,93401717271.099,85011528081.5452,87404533837.3424,91724237963.2797,80151170180.5835,69842541395.90599,0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242800275483.561,113852098252.985,80403509039.4012,76424395007.154,91362517950.2142,68914148352.1761,71825625421.8883,72088370270.8113,73191753664.9588,73908047246.7718,90475640268.1698,153602616447.587,156525436828.124,180773130772.358,193686546146.698,194955568043.85397,154603189772.089,104407690110.79901,123697864871.48,128649318689.25699,126453517855.24301
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,422566355.227419,445965413.10723,457778328.53679407,476721443.77960896,505914378.19567806,523517487.227675,541656140.4304731,643211438.123914,802433937.463264,756120367.309739,704734772.628059,668018228.4741759,828941628.720335,936392574.7640551,805826192.804979,885372199.767741,1105130584.48121,1267136206.2878401,1339942218.88896,1361129899.23436,1486426411.27971,1786794307.34883,1618845699.09679,1353557013.16776,1493883899.49261,1496895402.75652,1980807266.1764102,1981993867.7485898,1447133330.09111,1338023640.98371,1263245932.7623801,2243682055.1210103,1708164373.1440198,1663159818.27297,1930713759.01082,3012019454.92224,1271289385.46141,2346158903.68093,2831382815.4618,3856729487.1242104,3809310942.3794203,4831146076.54282,2865343448.79787,2252237488.9387803,1784727530.6943898,2380296000.0,2734203701.3658104,3178102785.77323,622331574.740435,2475298233.56764,190510539.379729,1826967142.1020103,1675585581.67815,1896495483.2156801
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75478527.6948377,112887487.432224,64252622.624310404,38108018.164762,51468692.0947621,68725451.0033922,64631592.9772972,66483325.6761035,63348928.954341896,118166736.81721799,162787256.544116,412634152.167341,468397500.62077004,674074983.9671791,939974961.3375,645791298.79825,455586074.57825,602528021.69725,615783638.17459,0
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53159211667.0268,28485669369.1966,11578852130.908998,36606018232.2152,43736195660.7898,41789204364.9188,53615161109.7668,74144733535.8785,116330562034.22801,121374961198.461,120523824486.79599,141498140387.569,156859020145.487,82375906557.3035,94111962870.9918,76029160632.3237,67607277022.9826,99109064135.2574,120212720995.735,1246673242549.62,1419976442301.15,0
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,1050225546.92435,878241736.708696,765748580.494778,648393157.046409,610435774.801988,786500439.785903,836348292.745955,899064331.3383981,972768741.7578009,988070654.752493,1104746998.1609302,964147166.361918,1058343755.3487301,866793691.96635,886287158.7460301,855330838.3339139,952704112.4864961,499916350.983876,314613670.435196,493453489.961113,994966079.402718,845359307.162294,1718717389.22802,1818406357.0660899,1458426333.6287599,915767012.3796849,767358420.5406259,165889473.810417,210075077.953824,874145413.2627231,628571438.875949,227078690.315702,173236665.1329,2440648836.69505,4380780289.645821,3870977018.0617795,4570761653.673039,5019472898.71118,4592318976.951839,5250378595.69602,6403994063.037721,4528364579.97018,3878369740.7018104,4393738532.79196,3294514797.56386,1988000000.0,2662583872.50707,3212574058.9006,4641350003.950971,1967937333.60011,5622157913.28774,3050177564.7922897,865154575.123387,456515047.68461394
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191312338.3554,1646251158.47587,1197791780.75804,2275329042.34943,2325388037.49853,1901745833.56396,1706700149.15972,1473622155.98574,1352374487.61043,1431628477.0866802,1445030177.1758199,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130176192.051075,207817190.288048,243929309.33084399,310606021.966959,241520065.372977,221638804.763663,180355044.016749,217397982.105437,266229824.55207202,191932973.748799,0,201099299.340693,114349119.35371399,93224279.5933598,485119833.91841394,301921140.434136,312564652.746892,605444892.630417,482792574.655066,636464781.782291,682267804.9716951,1137176235.37582,1137233273.22185,1193228634.35293,1389782921.71454,1415596505.44485,1109317117.753,1034756816.4669199,1201221023.14138,1075799436.32511,1014972821.92323,1039246221.3140699,1021999363.18275,0
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7360754182.276859,8710220095.54975,7269484059.40159,5734418219.44065,5501810518.98704,8531455060.0731,9186888218.77975,9298726045.07528,9961197924.00959,9213825385.372808,8758100000.0,7842735785.365509,7145486464.68785,6867586436.202,6598285675.0772295,6809558322.53345,7229031967.34736,7220465609.19555,6911129902.60501
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260273186.499554,219311911.853419,149545378.892899,89416292.160101,84249368.90865259,76831508.0544192,70276380.722504,61023530.57553621,79737161.6463626,62520310.4485587,54218133.1582009,46142934.7397145,37450931.3325792,35891959.7576449,32326076.297874,44739685.0911401,34435002.7891152,34660888.665612,42402601.4583571,99200063.1924657,188458738.983792,57756026.8314162,112799128.255158,114059909.305952,119422434.20714399,61617933.504066505,137997509.318778,5654652.94818917,31861771.79052,0,0,0,0,0
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29025410790921,0.395304002128805,4355669193.09451,19456189259.5521,20058047532.4334,959338019.2426561,20864245760.7539,22010712479.6544,26202758385.1827,39520356835.6411,43844844969.9189,73539977633.7655,99565847425.736,97045441829.8825,138474308727.859,131341000000.0,171335298058.31198,251607709582.307,170411222256.666,231364962227.775,267361723817.161,243952500873.43698,265594288669.101,235198119020.13
root/Europe&CentralAsia/Denmark,root/Europe&CentralAsia,0.0912338132524875,0.0951629118113963,0.10147783194181301,0.10733663914708698,0.11228596509141302,0.12063607695941901,0.12887872839472697,0.136933653570458,0.146517857944368,0.1567357928536,3026974147.05598,2162716412.12388,1772970902.6181102,9884333389.695509,3746419090.67561,6534579589.70555,7030747977.655021,9857176603.113329,10870523764.5439,2908342741.0964303,4906662687.42538,12574988895.1854,19639062822.9031,18114296693.6945,23703514736.9271,25824111037.8717,24113462550.1969,20324869165.0813,22411878762.3426,26024430549.0079,28968021569.0753,30258194165.3524,26172996934.6842,18384670149.1211,18034355502.1009,13492096307.6667,16561472333.4904,18946005177.4944,15444034488.2113,11822273598.1765,30693527431.619,20618260436.6092,17351668236.5231,9020633343.30462,6930883230.57196,21549000000.0,29808685263.2811,17463548692.1211,25474880489.5411,23976549107.0946,35564157727.8158,42142388846.1317,46826901785.8415,61655472838.3712
root/Europe&CentralAsia/Estonia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263168697490434,0.367565125813755,2829291.12395113,24985798.7043779,174936568.049646,86579050.7869562,99142211.61168492,258727900.97763798,342890793.994635,368611407.657989,500572478.354954,493868704.294518,425437652.0,643582134.729838,877634726.786047,636808240.780619,340475224.647804,621523009.17074,645782127.041003,606977633.900321,417975080.502174
root/Europe&CentralAsia/Finland,root/Europe&CentralAsia,10684080.657793598,36063280.3163477,76595739.1836488,123476162.860295,165335025.671473,200317077.882674,223708483.919443,300604082.888352,358119863.991383,417318566.23613596,458639072.25236505,497707975.958133,604009527.8924611,668290716.851933,694565066.9935321,907056156.560349,976889692.0128211,1209599845.36132,1215029237.63826,1135607344.2381198,1208853425.98245,1658614147.54095,1955190498.9759,2018198689.47312,1936225389.1549199,1755234444.56859,1504376040.6167,1611228073.00644,1479784122.56546,2652819188.46941,3199245760.6062603,3946774240.3715796,4954793837.91955,5562647879.78864,4520021447.54005,3632334006.6609397,2977256292.27086,2160768861.82439,2911604777.4002,1704186699.58146,1056331814.19575,195949542.22251102,239606373.678146,1113440741.88915,1155304559.08988,725000000.0,1558794985.6815,74136402.0727428,743534985.515931,2533715781.90622,2443305679.52388,439122279.59068197,785331792.6450349,969468038.313733
root/Europe&CentralAsia/France,root/Europe&CentralAsia,3554359819.42204,3463769327.8348,4228207469.7702603,4687597652.47174,4905029157.738971,5102434961.485021,4838210550.281489,5266133056.055039,5060266785.02069,5032490657.12526,5047609107.276771,5763579489.12445,5010395817.709929,5495096254.01947,6769695171.504371,3000246273.84269,3577421035.3201704,3497173116.2515397,388634662.571594,122410867.607073,4061611132.2913203,2872291570.40644,1532756520.66055,8413328606.355229,10311891166.8663,5298273056.431371,1346732876.1589,2150729858.30933,254692075.70928597,2837757690.00503,2508150194.11663,3904146778.72066,698304023.173182,1643735792.13222,1322108558.79338,1962679569.01755,5943344729.922971,10990415898.2757,12948506313.7958,24780172578.3918,22541882205.3194,21925648577.0128,10952782875.1495,16365298565.7707,22089984542.4559,26874600000.0,31473028528.3227,31410495924.3274,31692799609.8561,32170613810.2726,36024224034.4027,38492023699.6934,31042856433.251,32890312811.3088
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,6383664570.1068,5058664550.3991,4212533372.9377103,4244328980.9109297,4288376485.14384,5930978909.255529,7271002387.435229,5434652122.90575,10419941713.464,6689473782.1694,7025023095.79872,4608977451.7774105,3326842917.22453,7895502034.555791,13945949027.1408,14383335493.6899,10896623090.2683,8756152433.72486,17240497486.8641,20039069393.6186,20937870839.2944,8593182177.50554,5929372730.89056,2138318381.0477898,11485505052.6316,16958127654.6389,12722671121.92,16531902227.7528,23067730609.378998,25181333433.8566,22810275204.1026,24777633825.3961,29476048941.9379,18457775994.4121,18926285669.627,25190000000.0,46983405922.4686,41030948991.888,28062143984.9624,57008956658.7482,51797940072.1443,55513667005.1726,59022101461.7462,69079320526.0082
root/Europe&CentralAsia/Greece,root/Europe&CentralAsia,425014235.797418,534362138.921355,564576427.6408089,633594277.029555,700066435.180061,712818879.579545,746231968.462175,794229229.377336,871933748.2949059,911925610.914243,1070474205.5771699,1615219743.05035,1736196499.67103,1886206993.44645,2621039714.72123,2323672658.672,2799001023.85799,2986105437.21875,2660513556.7460003,2931467684.18632,3411176260.27841,2827726803.48544,3012652890.461,2518660784.83363,1342828020.35673,1042730620.0543599,358325761.771895,1042173507.34706,806333539.123173,1050188908.3725,2696589523.12254,3327999884.65566,3765966225.8430204,3277228601.43298,3390213552.63233,3496456207.11943,3122197956.4003,3280115996.52116,3318382174.67218,1327230975.3090901,624227302.438894,1250299035.03634,663613882.602467,845845631.904226,1106127883.41189,2809194693.0,4672219838.34334,6034114212.064879,6879569538.08757,4965495858.493171,5437450683.49594,5221310702.45299,1353011683.32741,148896817.110507
root/Europe&CentralAsia/Hungary,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507802981430.57794,588567313487.913,853174441061.495,916801113412.096,975432740709.524,890522839779.362,936695580603.578,1012124800173.52,939391170513.476,1107108943618.88,1188420000000.0,1233033193839.93,1599672610070.09,1481416288837.31,952547504667.4059,1061142360329.14,0,0,0
root/Europe&CentralAsia/Iceland,root/Europe&CentralAsia,728001744.44536,563430134.7405549,382172985.619248,221392862.903598,3130782.20067709,442625054.642654,308364131.928173,655498810.816481,1483296536.25802,2034568995.42668,983103799.9484509,561809877.0794259,1725139729.22073,1597160046.97841,2187267417.80093,5936768871.8644,6876643936.02774,5802113853.79371,7792287439.921479,8482821063.27247,9501753925.01279,13382198166.4558,16732026371.2858,20220869555.2508,24106156651.4407,21842469330.0859,19304171444.7639,14457820809.9298,15915120882.5377,22347569797.4868,21574666500.2197,16945963564.7759,13940451337.873999,15245949015.4097,20150346731.3801,18354819753.9295,15782201365.9033,16410975666.9355,16520997177.5374,15625026361.3935,23013693861.8842,27175040611.6743,1407482151.95207,13901356330.7312,38817129613.723,36954382632.0,62668655312.3715,56154609388.173,248280602539.925,209734521581.452,181103328994.66898,150384712681.305,116587647863.086,31126925899.883
root/Europe&CentralAsia/Ireland,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,1496768611.56498,1456432379.98925,1515429205.38977,1302637510.65748,1420134233.5752301,1307719642.8194401,998417240.8429711,630105608.897602,42938452.1228437,42835677.6207288,158340253.88859499,453568831.802196,1661374968.14672,2174603402.1125,3259556113.94239,3907866725.9582896,3541056125.7886295,3591964405.4291205,4393034149.12719,5277919934.57628,5093284540.166929,4950313688.09311,5889379351.400721,5775009722.43791,5805856549.80747,7576925192.433721,7918661010.59652,10234262346.7968,11824569071.9206,16095544364.2513,17603072875.7837,20740786848.6683,24099849869.9051,21263713432.2197,21919304644.2857,22454338585.0,21250022418.8333,24077216938.4857,23505895622.1003,27496480517.4361,26049600891.8268,31488009752.0149,30689020586.7032,0.983968604831878
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,996013011.543784,869329788.52993,723670669.261229,696595137.875046,966745667.276909,1800856322.2410398,2363681730.0398602,2033382322.3533602,2478878641.74743,3040825809.64883,2664382885.94776,2814473284.99785,3215039934.7588897,1696138117.53071,2665417147.82504,1483953269.23409,2180972576.38068,1303687250.1496801,1111321705.19612,1167572580.68734,1790748985.87887,5203975604.85094,6187887262.90915,4973931224.20838,5311157255.03618,6715300270.26817,9705955154.60512,7835009138.94147,7732864103.26912,10544539572.2686,19254055439.0007,21925705580.784,24397348960.1162,21768352673.5024,23909258999.3388,20402849397.2867,17568841897.7541,10241372080.1321,11830532391.1707,6491711344.2347,10364332541.4217,9397159110.79737,9494767600.83936,9735956800.45214,4963888936.14054,415800000.0,4431428946.857511,832388989.9964651,16096543334.0767,6433175582.79474,6691260825.49869,8477829714.79172,6930625444.86035,8205412845.500521
root/Europe&CentralAsia/Kazakhstan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18271087729.5182,13537425167.2707,7304001714.05558,6542763602.601971,8177441594.509391,13171281270.518,20902043992.2623,35392378001.0666,29431332915.7293,13157362679.3932,16523864472.3536,40139586275.2653,29923221210.5851,71437989235.3152,109357357453.00699,44845715703.4703,31589569539.3858,18122457434.3012,13677579557.1719,15737075281.4487,0
root/Europe&CentralAsia/KyrgyzRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258594131.812784,771188100.502139,692365443.0984781,764797351.772489,712642164.434024,662414721.986973,480523846.04178095,982663176.9912599,1300814188.65075,743961028.808565,1411006203.90784,1821226337.31124,3420653255.40766,4668278245.4474,5832713477.62652,6727503908.51221,7494389413.878109,7156961652.72551,7708765692.08037,8933628742.11798,8782794992.661129,0
root/Europe&CentralAsia/Luxembourg,root/Europe&CentralAsia,1622905558.63709,1677338036.26432,1692677537.8436902,1748068809.99926,1896937849.90033,1879086136.7826602,1911733922.8216698,1909228977.94655,1984570250.02038,2174163796.43866,2101391437.82503,2133051443.3226302,2191635230.67978,2426811436.97447,2431777922.4175897,1819976282.8132102,1682307016.19138,1568996778.13441,1631886016.85284,1669759394.30178,1545637359.70815,1222973882.09416,431411476.284299,207267225.762102,345191582.09983,274825135.03283596,588884547.556356,478892327.7355769,765188268.195253,982062471.6032869,806115315.44548,757006728.7960191,857255046.649825,1214676114.10903,1896134482.5750802,1395223687.9554698,1323410792.3644302,762319272.045117,1729804813.7832,2377640889.93492,3267767545.8215103,2909529827.20425,4627449500.86733,6196270448.56925,3634080358.5417795,4275200000.0,7604921825.435441,6620038850.78193,7062327702.9287,10796519153.8172,10108598684.6533,10399326004.1185,10621246176.7813,1.3375665795116
root/Europe&CentralAsia/MacedoniaFYR,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817914553.47261,1177968591.29643,2370972089.42093,5452222897.33084,5978345647.170071,6246456345.0336895,7063582334.06728,13403941236.7824,17127684185.4215,23483518490.8209,33298814045.5608,18328117426.4181,24690160925.4658,29276709042.7626,27889758430.2673,36768026845.5944,41683829046.4195,40723150004.0014,35897703455.2577,41555860129.7506,47965507322.8545,48267329025.5402,53154562520.0992,0
root/Europe&CentralAsia/Montenegro,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69270435.0,119165548.04761499,72470331.7436906,44895716.2417469,45996469.447800204,104713530.847613,61446662.3539126,37239356.074323,43915390.21737,48011965.4631442,62716612.9989479,62835222.6132333,72596793.22264001,70342962.2936715
root/Europe&CentralAsia/Netherlands,root/Europe&CentralAsia,637876378.138337,28828115.7009375,1017618734.55716,342687358.910568,430867444.99902797,3441214832.12877,3391712374.4779,3689410116.2839,3711288424.14663,4012596950.3651204,4063472459.43458,2939847842.9778104,3539896247.39726,4546746868.67197,4160362770.4817705,1034080773.4601,2424434546.20043,2142184704.18858,1091671391.56499,3511515381.11714,2374047179.62379,157878299.294025,124454556.939676,1606483789.68105,2627592161.43716,1210330461.75317,896185818.250629,2735015433.66038,1575018915.7888901,2386137364.99954,2611024965.93502,1146239285.08985,2616725258.01438,12110886.0814527,2584176963.81289,5858251201.43091,3640815859.0170603,5669281208.63612,4583962655.60166,5033286434.50296,10376690353.1438,3698643192.00591,4484844794.00878,5595373502.18579,13468285894.8989,2478000000.0,14272715589.6901,9167503169.9643,11927586789.1489,13071166275.6112,8426339842.7714205,1774295507.6980603,5166245741.13439,2477022983.1844897
root/Europe&CentralAsia/Norway,root/Europe&CentralAsia,6123566304.05289,6436394843.44533,6780227134.42376,7533908086.454391,8090528332.13273,8422108411.98988,8881117751.46576,9526389546.971891,9264141512.900421,8274119056.48113,8238779581.42246,6998292188.40253,8015016368.8771,8021438235.042971,9011655114.048521,10063058412.9856,14169240033.1755,20351770334.1185,26948284529.86,32178988001.0672,29141207214.5358,28864943831.8086,30536995846.5269,29119412282.5413,27872066161.843,19412190474.1217,18203400343.6727,16702864022.3354,28901791630.3721,32174873377.6967,34794802482.4492,40297199976.2803,27629947119.9552,30521101875.4667,23637354529.4928,17807552812.7474,17528841632.3891,17035478151.3168,18809985044.1966,14275081779.9691,23700743751.5274,1597376996.48705,5580177782.91165,11426133820.4159,3655947147.7831,21772000000.0,1438078472.08434,6484956681.38629,9499143182.93505,11446150119.0011,23954288238.7298,22091806512.3347,45055645281.2105,34625792124.6194
root/Europe&CentralAsia/Portugal,root/Europe&CentralAsia,179577695.151023,225242204.10522598,273022314.987248,249205246.658437,19887477.7311284,21966558.264994603,143003656.578522,62714172.964317605,86198586.5002629,8940919.7301712,157803712.645789,11131698.489208302,35814732.797984004,362196392.964894,509807417.286518,178867034.09388402,699869657.824692,909059327.566722,1464866913.7070198,1743802653.36574,2100673614.05448,3397804979.5736103,4790202721.40321,4478711776.55816,5175990596.11879,4698698516.266,3137219655.87088,2370590115.27463,1792767763.05559,1376275529.06135,695609534.273699,471116353.585647,65670747.0088062,159409075.45898798,329309044.178101,241100347.90596297,4548330.09390111,802055522.9101241,1039258834.5212599,1406941766.28369,3064102189.35564,3855809598.10962,2430755658.32114,1452759432.31778,1629220056.92133,2288200000.0,4724703322.23335,5084530436.22413,5726000715.52334,6334926470.79289,5434316358.37917,5700305935.15471,4170431788.0593295,3111909306.97074
