root/EastAsia&Pacific,root,23.773299336433404,254.92633938789368,175.0451798439026,151.36087095737457,274.09148645401,313.1432840190827,319.5049121640624,307.63025760650635,295.743317104876,276.6457559764386,361.61543583869934,374.77052664756764,321.88163340091717,302.2498416900635,360.8159512281419,361.63285827636724,459.81519764661795,438.9567939639091,425.3901191353797,285.755775898695,375.9986689388752,532.7495226562024,556.4121327400209,563.009479045868,440.2851243019105,430.491307616234,462.65321826934814,272.7089853286744,673.8616485595703,626.8262658119202,464.29481363296526,782.7087888717649,721.4747977256771,639.866484642029,643.0024805068967,688.0402393341067,805.5852355957031,886.3444609642029,1027.2503418922433,964.4672698974612,830.7010450363164,646.2192907333374,923.6970090866084,1103.9855775833125,1391.0131406784058,1731.1290292739852,1174.635883331299,0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,74.053092956543,0,0,73.7190017700195,75.7633819580078,81.2478408813477,80.3090362548828,76.4499816894531,67.7374725341797,65.26751708984379,64.6403274536133,65.8806533813477,68.48105621337889,69.3833694458008,72.1001510620117,73.2375564575195,72.74273681640629,71.42381286621091,70.7996826171875,70.360969543457,70.20614624023439,70.30905151367189,70.72557067871091,72.273307800293,0,0,0,0,0,0,102.14337158203101,100.17575836181601,81.7656173706055,83.5175399780273,86.16757202148442,83.66986083984379,82.5654983520508,82.68675231933591,82.2909393310547,79.6446762084961,0,0,110.71737670898399,115.883720397949,127.27156066894501,172.121383666992,0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,16.594409942627,39.0639686584473,40.486900329589794,39.8663215637207,42.04494094848629,41.904121398925795,42.927581787109396,0,44.539520263671896,46.8287506103516,40.625968933105504,45.3228607177734,0,47.7863883972168,50.1060791015625,57.601589202880895,51.2903518676758,52.2990112304688,54.0263900756836,82.23301696777341,78.42503356933591,51.936161041259794,46.260570526123,48.1773490905762,53.634059906005895,55.983680725097706,58.9967384338379,59.788509368896506,58.611328125,58.167140960693395,58.9416999816895,65.9339599609375,67.62930297851561,67.6167068481445,69.4726028442383,68.9928131103516,71.08421325683591,69.8378524780273,69.5098724365234,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89661979675293,0,0,5.0248298645019505,4.6538801193237305,0,4.19779014587402,4.39340019226074,5.21917009353638,6.23002004623413,7.65220022201538,8.847700119018551,8.757900238037111,10.312350273132301,10.111410140991199,11.093589782714801,12.142689704895,12.9604597091675,0,12.421199798584,12.306189537048303,14.2793703079224,14.366270065307601,17.710750579834002,17.4464893341064,18.843959808349602,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.854999542236301,17.5828495025635,19.9429397583008,21.2844200134277,22.862520217895497,22.3307800292969,21.40212059021,21.5349502563477,23.0310497283936,23.9503002166748,24.1889801025391,25.1395702362061,26.464540481567397,27.8083896636963,40.3679084777832,43.8220901489258,44.7100715637207,45.227909088134794,42.5805892944336,43.5306587219238,0,0,48.8654594421387,50.4173583984375,51.303131103515604,52.73384094238279,56.0801582336426,61.88883972167971,69.6544036865234,74.06610107421879,77.888786315918,79.9013290405273,83.3662109375,0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,7.35818004608154,7.54717016220093,0,8.00755977630615,7.536419868469241,8.25714015960693,8.93393039703369,8.40629005432129,0,9.09852027893066,0,0,0,0,0,0,12.1813201904297,0,14.181830406189,0,11.4173402786255,13.244720458984402,14.601519584655799,14.355090141296401,13.4776000976563,15.313619613647498,10.799059867858901,12.1727895736694,0,0,16.1755294799805,0,16.8172206878662,0,0,17.2434597015381,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,52.1401596069336,55.9913215637207,62.034061431884794,66.8441162109375,72.0813293457031,76.919319152832,79.7643585205078,80.9886474609375,81.6626968383789,80.3100891113281,83.213996887207,83.1128387451172,83.9398727416992,85.9086380004883,92.72344970703129,93.8925933837891,95.3079376220703,93.11096954345699,0,0,0,0,0,0,84.34303283691409,86.40274047851558,0,81.3553237915039,0,0,0,0,0,0,0,0,0,0,0,0,0,114.42504119873001,111.996383666992,107.697952270508,107.496726989746,108.60588073730499,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,5.81597995758057,5.19540023803711,5.33520984649658,4.84990978240967,5.960370063781741,0,6.52278995513916,0,8.24892997741699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.110149383544897,18.311000823974602,0,0,22.7380695343018,23.6976299285889,24.0368595123291,24.089750289917003,24.9828701019287,25.872169494628896,30.978929519653303,33.945301055908196,39.77463912963871,42.5160789489746,43.76737976074221,39.910888671875,40.999240875244105,48.0219612121582,52.1983108520508,55.756439208984396,0,63.6305999755859,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,32.2507286071777,32.4405899047852,34.2667198181152,38.49045944213871,39.233570098877,39.452751159668004,39.6560211181641,40.0569190979004,40.1959686279297,40.826789855956996,40.5179405212402,40.681610107421896,42.392730712890604,44.836341857910206,44.756130218505895,44.6311912536621,44.0457611083984,44.1049995422363,44.7428512573242,45.973728179931605,46.4803810119629,46.9075584411621,47.3841781616211,47.6048698425293,47.1235198974609,46.8880081176758,47.480159759521506,78.9781799316406,80.7853775024414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.56085205078129,0,0,0,0,0,50.033298492431605,0,0
