root/EastAsia&Pacific,root,22283.2,22884.2,21020.6,21568.9,21339.9,21195.6,21597.6,22959.6,24096.5,24514.1
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,930.0,930.0,930.0,1200.0,1060.0,1060.0,1060.0,1100.0,1150.0,1200.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,515.0,515.0,630.0,630.0,630.0,680.0,680.0,705.0,705.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,736.0,722.0,722.0,732.0,732.0,732.0,732.0,755.0,795.0,795.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,214.5,214.5,214.5,253.0,275.0,275.0,275.0,319.0,823.0,823.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,573.0,573.0,573.0,654.0,654.0,654.0,655.0,655.0,790.0,790.0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,425.0,525.0,525.0,625.0,625.0,625.0,575.0,575.0,590.0,590.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,379.1,379.1,473.5,502.3,502.3,502.3,502.3,502.3,595.2,571.8
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,574.6,574.6,574.6,574.6,574.6,588.3,588.3,588.3,829.3,829.3
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,1550.0,1550.0,1300.0,820.0,820.0,820.0,870.0,870.0,870.0,870.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,780.0,780.0,745.0,767.0,742.0,790.0,680.0,665.0,670.0,670.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,1420.0,1420.0,1750.0,1860.0,1860.0,1860.0,1880.0,2140.0,1950.0,1950.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,432.0,432.0,432.0,450.0,450.0,450.0,450.0,435.0,450.0,525.0
